learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.322831127,1.194555254370181E-8,10000.0,80.33,58.62478634024772,59.426567656765684,52.08282582216809,10000.0,143032.0,48.0,38.0,38.0,3.0,0.0,0.0,1.0
20000.0,0.44733638,1.8171796674264802E-8,20000.0,83.26,65.05771462570826,65.64744510568438,59.599372511162066,20000.0,193304.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.540238423,2.3488271027110102E-8,30000.0,85.06,69.02960136236955,69.48529411764707,64.21842567459684,30000.0,221208.0,73.0,52.0,52.0,4.0,0.0,0.0,1.0
40000.0,0.623707935,2.9250140492520812E-8,40000.0,86.19,71.47324360021082,71.81776439977551,67.12491816937451,40000.0,266832.0,89.0,63.0,63.0,4.0,0.0,0.0,1.0
50000.0,0.691209147,3.411201102480499E-8,50000.0,86.836,72.83694560220418,73.079754601227,68.70334268460844,50000.0,278416.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
60000.0,0.773429725,4.08038875141181E-8,60000.0,87.375,73.99659978737836,74.19343849010322,70.07821140780534,60000.0,314608.0,111.0,74.0,74.0,5.0,0.0,0.0,1.0
70000.0,0.836254828,4.627448332017287E-8,70000.0,87.76285714285714,74.8106123695818,74.9905112259496,71.00595721635527,70000.0,336592.0,118.0,79.0,79.0,5.0,0.0,0.0,1.0
80000.0,0.888211872,5.085840507692553E-8,80000.0,88.06125,75.44376356844708,75.50900046156214,71.73173113919556,80000.0,341032.0,122.0,81.0,81.0,5.0,0.0,0.0,1.0
90000.0,0.962795241,5.841963989728026E-8,90000.0,88.38222222222221,76.10137104786607,76.20012291443788,72.47262005054759,90000.0,391880.0,148.0,94.0,94.0,5.0,0.0,0.0,1.0
100000.0,1.019280624,6.444748205227363E-8,100000.0,88.70400000000001,76.7716554500303,76.86478515544998,73.26770162817117,100000.0,412504.0,154.0,97.0,97.0,5.0,0.0,0.0,1.0
110000.0,1.07691325,7.105601384922654E-8,110000.0,88.94363636363637,77.26044196350854,77.3380289563419,73.80572905449064,110000.0,443240.0,168.0,104.0,104.0,5.0,0.0,0.0,1.0
120000.0,1.127434116,7.751248722686328E-8,120000.0,89.1575,77.69807305746167,77.78593501903673,74.29773616214294,120000.0,494000.0,190.0,118.0,118.0,5.0,0.0,0.0,1.0
130000.0,1.169674383,8.327333640049107E-8,130000.0,89.38615384615385,78.16698975705569,78.26059555695605,74.82805801331753,130000.0,527184.0,202.0,124.0,124.0,5.0,0.0,0.0,1.0
140000.0,1.211792814,8.935395264795256E-8,140000.0,89.59928571428571,78.60683815233955,78.69859707125825,75.31950235601207,140000.0,558056.0,220.0,133.0,133.0,5.0,0.0,0.0,1.0
150000.0,1.249225523,9.489397766134597E-8,150000.0,89.80333333333334,79.03288741028749,79.1234439834025,75.81282813587198,150000.0,572088.0,222.0,134.0,134.0,5.0,0.0,0.0,1.0
160000.0,1.287182059,1.0072472729186009E-7,160000.0,90.01125,79.45721584690413,79.55690859321037,76.27762687209629,160000.0,593800.0,234.0,140.0,140.0,5.0,0.0,0.0,1.0
170000.0,1.331742957,1.0805428133939495E-7,170000.0,90.18294117647059,79.81050259407057,79.90221462204507,76.68222209802715,170000.0,635808.0,252.0,152.0,152.0,6.0,0.0,0.0,1.0
180000.0,1.390859952,1.1870683049789732E-7,180000.0,90.31222222222223,80.07852564815681,80.17868509593526,76.98986593476197,180000.0,696536.0,271.0,166.0,166.0,6.0,0.0,0.0,1.0
190000.0,1.436149504,1.2719637509089376E-7,190000.0,90.44842105263157,80.3638072642182,80.45218065683602,77.31953609278143,190000.0,724584.0,280.0,172.0,172.0,6.0,0.0,0.0,1.0
200000.0,1.473392256,1.345100574968424E-7,200000.0,90.57600000000001,80.62925277109063,80.71697495498445,77.62158054711247,200000.0,759096.0,290.0,180.0,180.0,6.0,0.0,0.0,1.0
210000.0,1.510761107,1.4202893444972733E-7,210000.0,90.71761904761905,80.91837881743179,81.01429795854762,77.94036100265942,210000.0,777760.0,299.0,186.0,186.0,6.0,0.0,0.0,1.0
220000.0,1.548674534,1.4983346130015949E-7,220000.0,90.8640909090909,81.21829181975365,81.30377756899809,78.28355951249029,220000.0,795712.0,305.0,189.0,189.0,6.0,0.0,0.0,1.0
230000.0,1.586462463,1.5766204972949706E-7,230000.0,90.99260869565218,81.48358789177527,81.55488483488698,78.58486665288403,230000.0,800816.0,307.0,190.0,190.0,6.0,0.0,0.0,1.0
240000.0,1.633989944,1.6822526804284915E-7,240000.0,91.12,81.75062264506236,81.81678568686172,78.89963664445611,240000.0,859120.0,342.0,215.0,215.0,6.0,0.0,0.0,1.0
250000.0,1.676444686,1.782067718480817E-7,250000.0,91.2252,81.96768836549411,82.03107721795826,79.14813124976236,250000.0,908808.0,346.0,217.0,217.0,6.0,0.0,0.0,1.0
260000.0,1.721518779,1.89211580883933E-7,260000.0,91.2973076923077,82.11758386993112,82.18192126877132,79.32398844987026,260000.0,943752.0,362.0,225.0,225.0,6.0,0.0,0.0,1.0
270000.0,1.775362295,2.0253918879708273E-7,270000.0,91.40222222222222,82.33594843746623,82.39242724190501,79.58419080787293,270000.0,956800.0,368.0,228.0,228.0,6.0,0.0,0.0,1.0
280000.0,1.827134676,2.1550457571784445E-7,280000.0,91.50785714285715,82.55328296207591,82.6096496039669,79.82932374198364,280000.0,968032.0,376.0,232.0,232.0,6.0,0.0,0.0,1.0
290000.0,1.884162272,2.3036340566403126E-7,290000.0,91.59896551724138,82.73908817498061,82.80699773469863,80.03834525477473,290000.0,1007168.0,392.0,243.0,243.0,6.0,0.0,0.0,1.0
300000.0,1.928686956,2.4221075925098316E-7,300000.0,91.68833333333333,82.92325025998628,82.98254234743322,80.25153845544618,300000.0,1028544.0,399.0,248.0,248.0,6.0,0.0,0.0,1.0
310000.0,1.970327519,2.534343526099788E-7,310000.0,91.77032258064516,83.09195282988094,83.138693367701,80.44383120616304,310000.0,1041880.0,410.0,255.0,255.0,7.0,0.0,0.0,1.0
320000.0,2.020414864,2.677331513221769E-7,320000.0,91.85,83.25732829906082,83.2878362618068,80.63529306939515,320000.0,1103504.0,427.0,265.0,265.0,7.0,0.0,0.0,1.0
330000.0,2.06449313,2.8040270181900923E-7,330000.0,91.93575757575758,83.43497241623162,83.4625901068854,80.84296152323363,330000.0,1111064.0,427.0,265.0,265.0,7.0,0.0,0.0,1.0
340000.0,2.103705178,2.917545315992501E-7,340000.0,92.01323529411765,83.595883869707,83.62311760839017,81.03091775290945,340000.0,1119048.0,429.0,266.0,266.0,7.0,0.0,0.0,1.0
350000.0,2.14429499,3.0367701205063197E-7,350000.0,92.07285714285715,83.7177460095213,83.74595772601585,81.16723118589766,350000.0,1135408.0,436.0,271.0,271.0,7.0,0.0,0.0,1.0
360000.0,2.185008758,3.1571881546873185E-7,360000.0,92.14138888888888,83.8611718110484,83.89078692631819,81.33814430269528,360000.0,1143280.0,438.0,272.0,272.0,7.0,0.0,0.0,1.0
370000.0,2.228340838,3.286207644846539E-7,370000.0,92.21135135135135,84.00592578720077,84.03399521319032,81.50688887320239,370000.0,1150928.0,442.0,274.0,274.0,7.0,0.0,0.0,1.0
380000.0,2.27423428,3.425681079458818E-7,380000.0,92.27552631578946,84.14040184458979,84.16894085667748,81.66835288092828,380000.0,1174744.0,458.0,285.0,285.0,7.0,0.0,0.0,1.0
390000.0,2.324078047,3.582482731110913E-7,390000.0,92.33384615384615,84.26139524887645,84.29372179641412,81.81077069087192,390000.0,1216024.0,479.0,300.0,300.0,7.0,0.0,0.0,1.0
400000.0,2.379695493,3.7667700345381886E-7,400000.0,92.3905,84.37783895834495,84.41251177844237,81.94394186563844,400000.0,1280816.0,494.0,309.0,309.0,7.0,0.0,0.0,1.0
410000.0,2.431884447,3.9464758403790285E-7,410000.0,92.44853658536586,84.49684185077055,84.5311016737447,82.07756874095516,410000.0,1331024.0,515.0,324.0,324.0,7.0,0.0,0.0,1.0
420000.0,2.488373755,4.1459615577896225E-7,420000.0,92.49833333333333,84.60086618937572,84.63515378500823,82.20124507112271,420000.0,1365048.0,523.0,328.0,328.0,7.0,0.0,0.0,1.0
430000.0,2.536437305,4.317921827523886E-7,430000.0,92.54813953488372,84.70212917274567,84.72520819727616,82.31310165150578,430000.0,1382976.0,531.0,332.0,332.0,7.0,0.0,0.0,1.0
440000.0,2.583387657,4.487323825575556E-7,440000.0,92.61477272727274,84.83883864836599,84.86055591274612,82.46943818042534,440000.0,1394704.0,537.0,335.0,335.0,7.0,0.0,0.0,1.0
450000.0,2.641466104,4.7001213899583036E-7,450000.0,92.66688888888889,84.9464283008775,84.96313578244188,82.59289346527969,450000.0,1416296.0,552.0,344.0,344.0,7.0,0.0,0.0,1.0
460000.0,2.709459449,4.956727466301185E-7,460000.0,92.71630434782608,85.04834045713844,85.05748664294059,82.71129068045428,460000.0,1458824.0,565.0,352.0,352.0,7.0,0.0,0.0,1.0
470000.0,2.777747856,5.223909151837788E-7,470000.0,92.76042553191489,85.1403238265639,85.14641429045382,82.820791154419,470000.0,1512384.0,595.0,370.0,370.0,7.0,0.0,0.0,1.0
480000.0,2.828557806,5.426684655830822E-7,480000.0,92.815625,85.2531891406232,85.25267384824602,82.94856136985082,480000.0,1542656.0,603.0,374.0,374.0,7.0,0.0,0.0,1.0
490000.0,2.883550656,5.649035295171601E-7,490000.0,92.86591836734694,85.35702390375903,85.35746598753433,83.07011298860427,490000.0,1562912.0,611.0,378.0,378.0,7.0,0.0,0.0,1.0
500000.0,2.939097997,5.875730526722967E-7,500000.0,92.91120000000001,85.4516443587244,85.4533216776042,83.18603801689747,500000.0,1577544.0,623.0,384.0,384.0,7.0,0.0,0.0,1.0
510000.0,2.992865112,6.102078520826788E-7,510000.0,92.9643137254902,85.56015474251649,85.56131872376899,83.30999902321493,510000.0,1627280.0,637.0,394.0,394.0,7.0,0.0,0.0,1.0
520000.0,3.043069779,6.31388655179532E-7,520000.0,93.00923076923077,85.65307943394616,85.65220651792093,83.41953787070231,520000.0,1630800.0,639.0,395.0,395.0,7.0,0.0,0.0,1.0
530000.0,3.094796179,6.534821985600308E-7,530000.0,93.05245283018868,85.74216460755952,85.73724963105563,83.52210433047082,530000.0,1651032.0,645.0,398.0,398.0,7.0,0.0,0.0,1.0
540000.0,3.144561317,6.749465018089321E-7,540000.0,93.09759259259259,85.83377280470339,85.83174315971932,83.62504503079667,540000.0,1667224.0,653.0,402.0,402.0,7.0,0.0,0.0,1.0
550000.0,3.199114599,6.988267812783808E-7,550000.0,93.144,85.93002620189647,85.92501903638563,83.73905206280484,550000.0,1692080.0,666.0,410.0,410.0,7.0,0.0,0.0,1.0
560000.0,3.253577006,7.229834484798605E-7,560000.0,93.18803571428572,86.02090298623662,86.01890436764926,83.84491593613687,560000.0,1714520.0,680.0,420.0,420.0,7.0,0.0,0.0,1.0
570000.0,3.312069393,7.496782728022812E-7,570000.0,93.23456140350878,86.11588539600264,86.11218150715766,83.9526773973401,570000.0,1764128.0,717.0,446.0,446.0,7.0,0.0,0.0,1.0
580000.0,3.374047638,7.792247481393233E-7,580000.0,93.26724137931033,86.182606353021,86.17855676525136,84.02771528840096,580000.0,1842760.0,736.0,460.0,460.0,7.0,0.0,0.0,1.0
590000.0,3.435086919,8.0908850890124E-7,590000.0,93.31050847457627,86.27068493016021,86.26784453034483,84.12727777263898,590000.0,1891200.0,751.0,472.0,472.0,7.0,0.0,0.0,1.0
600000.0,3.497251625,8.401363935052934E-7,600000.0,93.3485,86.34918091617808,86.34847660779707,84.21876791794028,600000.0,1930592.0,753.0,473.0,473.0,7.0,0.0,0.0,1.0
610000.0,3.555144798,8.693709086899024E-7,610000.0,93.3844262295082,86.42249124731114,86.42370292619582,84.30200217060657,610000.0,1951960.0,764.0,480.0,480.0,7.0,0.0,0.0,1.0
620000.0,3.613505105,8.992954575641702E-7,620000.0,93.42322580645161,86.50330472590724,86.5055647667365,84.39811289711618,620000.0,1982040.0,771.0,485.0,485.0,7.0,0.0,0.0,1.0
630000.0,3.670713403,9.289372626858204E-7,630000.0,93.46142857142857,86.58148941958783,86.58492501587612,84.48708292535964,630000.0,2002848.0,773.0,486.0,486.0,7.0,0.0,0.0,1.0
640000.0,3.725181951,9.573097656286425E-7,640000.0,93.49859375,86.6578052585265,86.65950625200385,84.57440498257583,640000.0,2013512.0,777.0,488.0,488.0,7.0,0.0,0.0,1.0
650000.0,3.783474832,9.87875223198024E-7,650000.0,93.5363076923077,86.73516297349695,86.73519967922509,84.66390465587416,650000.0,2026832.0,784.0,493.0,493.0,7.0,0.0,0.0,1.0
660000.0,3.838354252,1.016837580252923E-6,660000.0,93.57196969696969,86.80819636221968,86.81134550699767,84.74880920283992,660000.0,2039984.0,791.0,498.0,498.0,7.0,0.0,0.0,1.0
