learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.063882362,7.165852562420898E-11,10000.0,72.89999999999999,41.828636349898474,42.875210792580106,33.821733821733815,10000.0,4336.0
20000.0,0.089860877,1.0079930916014644E-10,20000.0,73.17,42.941046648990735,43.98162647457981,35.6748981059698,20000.0,4336.0
30000.0,0.111714037,1.2531257349169917E-10,30000.0,73.27333333333334,43.15590503307031,44.61559715410652,35.79436258808457,30000.0,4336.0
40000.0,0.132832059,1.490012141938011E-10,40000.0,73.385,43.548732769402,44.984755309803106,36.32775119617225,40000.0,4336.0
50000.0,0.153930751,1.7266817192650504E-10,50000.0,73.358,43.4884106485635,44.85884593095456,36.25095712098009,50000.0,4336.0
60000.0,0.174300999,1.9551801486561697E-10,60000.0,73.36166666666666,43.62669229527103,44.91469929346891,36.5804301245933,60000.0,4336.0
70000.0,0.189251876,2.1228880681925353E-10,70000.0,73.38142857142857,43.73841433455708,45.13089313584029,36.84585140997831,70000.0,4336.0
80000.0,0.20192338,2.265027661290434E-10,80000.0,73.36375000000001,43.7126020243758,45.14916728873331,36.79855261596869,80000.0,4336.0
90000.0,0.214564351,2.406824757696854E-10,90000.0,73.3911111111111,43.772283795497394,45.18026782648506,36.84599156118142,90000.0,4336.0
100000.0,0.227383974,2.550625840574503E-10,100000.0,73.386,43.79400244667785,45.17551087673038,36.90673747095916,100000.0,4336.0
110000.0,0.24027531,2.695231347034375E-10,110000.0,73.39272727272727,43.816389879156496,45.21358241922804,36.944157187176835,110000.0,4336.0
120000.0,0.252931785,2.8372023558864994E-10,120000.0,73.42416666666666,43.89309394236619,45.257140895358425,37.01289723687069,120000.0,4336.0
130000.0,0.26555824,2.978836622503069E-10,130000.0,73.42076923076924,43.881854083823505,45.2504317789292,36.993070751276456,130000.0,4336.0
140000.0,0.278448552,3.1234306424856187E-10,140000.0,73.42857142857143,43.926639922420165,45.390487375220204,37.06222718505736,140000.0,4336.0
150000.0,0.290550375,3.259179973974824E-10,150000.0,73.446,43.98103771464154,45.413057778752325,37.14434502674809,150000.0,4336.0
160000.0,0.302667827,3.39510462006761E-10,160000.0,73.438125,43.95473415134726,45.423141132656994,37.09257230823885,160000.0,4336.0
170000.0,0.314594421,3.5288883617768686E-10,170000.0,73.43352941176471,43.953066665607686,45.418398917142035,37.1050176166669,170000.0,4336.0
180000.0,0.326540459,3.66289021194809E-10,180000.0,73.45166666666667,43.98584148868749,45.461081944761474,37.13312196597951,180000.0,4336.0
190000.0,0.338573169,3.7978642847388983E-10,190000.0,73.46315789473684,43.99475678583305,45.48187234410648,37.10315232713347,190000.0,4336.0
200000.0,0.35058582,3.932613350450993E-10,200000.0,73.431,43.91951006490801,45.42111750205424,36.99400033199745,200000.0,4336.0
210000.0,0.362518524,4.0664656296372415E-10,210000.0,73.4504761904762,43.95777948738985,45.47126077048715,37.02247825595843,210000.0,4336.0
220000.0,0.374413094,4.199890149715874E-10,220000.0,73.40181818181819,43.863806161201836,45.40144623279683,36.93649031674012,220000.0,4336.0
230000.0,0.386173843,4.3318135644412705E-10,230000.0,73.43347826086956,43.96416233105387,45.508458705287474,37.08504942339374,230000.0,4336.0
240000.0,0.397903146,4.4633842411140603E-10,240000.0,73.46458333333334,44.01016656160019,45.55767373073339,37.099370845555924,240000.0,4336.0
250000.0,0.410000339,4.5990816366755303E-10,250000.0,73.4792,44.04345590986758,45.57603119228401,37.13126179345919,250000.0,4336.0
260000.0,0.421833825,4.731820961460471E-10,260000.0,73.49461538461539,44.08202651161513,45.633411697880994,37.16239627974833,260000.0,4336.0
270000.0,0.433794422,4.865986123763852E-10,270000.0,73.4737037037037,44.04444380587109,45.59783062794814,37.12381922253048,270000.0,4336.0
280000.0,0.445547634,4.997824993977944E-10,280000.0,73.465,44.01273873337401,45.598324705468876,37.064927364364074,280000.0,4336.0
290000.0,0.457210792,5.128653704788949E-10,290000.0,73.46172413793104,44.01043231561783,45.585219961254026,37.059602865648216,290000.0,4336.0
300000.0,0.468932737,5.260141844840513E-10,300000.0,73.50533333333334,44.10864555500146,45.67351067610794,37.17027516263922,300000.0,4336.0
310000.0,0.480639555,5.391460301354527E-10,310000.0,73.51838709677419,44.14137906877745,45.721842044365104,37.21568747418818,310000.0,4336.0
320000.0,0.495184547,5.554615302094155E-10,320000.0,73.511875,44.1360554170963,45.69810498802005,37.22774770237947,320000.0,4336.0
330000.0,0.509204986,5.711886253870196E-10,330000.0,73.51939393939394,44.154807753492435,45.73241920659761,37.257407899366015,330000.0,4336.0
340000.0,0.52370348,5.874519674314392E-10,340000.0,73.50558823529411,44.11528708509682,45.67641400770702,37.19777461725089,340000.0,4336.0
350000.0,0.537985261,6.034722168039944E-10,350000.0,73.50171428571429,44.10892335340828,45.67606194793936,37.18020794527042,350000.0,4336.0
360000.0,0.552170419,6.193840816161698E-10,360000.0,73.50361111111111,44.11790369768003,45.69577519313647,37.19746648758264,360000.0,4336.0
370000.0,0.566542404,6.355055151879787E-10,370000.0,73.52081081081081,44.16439167944801,45.74928153361426,37.26033888753698,370000.0,4336.0
380000.0,0.57944456,6.499782029125425E-10,380000.0,73.5242105263158,44.17268928492523,45.742822011778166,37.260771144743984,380000.0,4336.0
390000.0,0.591173031,6.631343373035391E-10,390000.0,73.54,44.195637540069626,45.766435249662344,37.25969430562143,390000.0,4336.0
400000.0,0.602819623,6.761986258667376E-10,400000.0,73.55475,44.228528777252826,45.81252273158038,37.292667022348695,400000.0,4336.0
410000.0,0.614627214,6.894435112426678E-10,410000.0,73.57048780487804,44.25937279542061,45.84792983683567,37.32119410236981,410000.0,4336.0
420000.0,0.626381204,7.026282709671391E-10,420000.0,73.5852380952381,44.28698551572957,45.863993910175076,37.34851308462937,420000.0,4336.0
430000.0,0.6382407,7.159313795467217E-10,430000.0,73.57604651162791,44.26161372175134,45.83474360135575,37.31698167334193,430000.0,4336.0
440000.0,0.649873801,7.289805349003937E-10,440000.0,73.5965909090909,44.29918455420583,45.87020030472037,37.34291908917342,440000.0,4336.0
