learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.063561396,7.129848962028822E-11,10000.0,72.55,42.514254370717694,43.30855018587361,35.86448598130843,10000.0,4336.0
20000.0,0.090839932,1.0189754090375371E-10,20000.0,72.585,42.33133493125565,43.08107546973944,35.14312751360302,20000.0,4336.0
30000.0,0.112754603,1.264798037418061E-10,30000.0,72.90666666666667,42.92255399548862,44.16815496634152,35.57898074027106,30000.0,4336.0
40000.0,0.133942787,1.5024714700463747E-10,40000.0,73.155,43.4674243681414,44.73210149776108,36.265432098765444,40000.0,4336.0
50000.0,0.155182003,1.7407173420406053E-10,50000.0,73.182,43.5510519150548,44.86204202475432,36.456260070135535,50000.0,4336.0
60000.0,0.175512287,1.9687674847328003E-10,60000.0,73.42333333333333,44.0506213342356,45.48748803500615,36.994744952388466,60000.0,4336.0
70000.0,0.190979807,2.1422707246823446E-10,70000.0,73.49714285714286,44.200298023104274,45.652683384110624,37.15021342909412,70000.0,4336.0
80000.0,0.203661836,2.2845283794734217E-10,80000.0,73.57249999999999,44.36827645250103,45.685292228644826,37.3700269573718,80000.0,4336.0
90000.0,0.216345841,2.426808199576206E-10,90000.0,73.61222222222223,44.418609964462455,45.83048218603166,37.38564159350366,90000.0,4336.0
100000.0,0.229842849,2.5782076881577573E-10,100000.0,73.541,44.29462280303564,45.700623871285515,37.329164594140074,100000.0,4336.0
110000.0,0.24321049,2.728156033075518E-10,110000.0,73.51727272727273,44.246927162903425,45.58106517718705,37.30549876250943,110000.0,4336.0
120000.0,0.256020679,2.871851292293933E-10,120000.0,73.52666666666666,44.27322912941739,45.65113255320604,37.34740163691943,120000.0,4336.0
130000.0,0.268786975,3.015054192187058E-10,130000.0,73.51461538461538,44.26838427068017,45.61436762545611,37.38565894997182,130000.0,4336.0
140000.0,0.281761981,3.160598247042961E-10,140000.0,73.45857142857143,44.16590281401807,45.53928681352504,37.28078318845472,140000.0,4336.0
150000.0,0.293853717,3.2962344300001866E-10,150000.0,73.45733333333332,44.183451931978745,45.52519599928852,37.32151571921097,150000.0,4336.0
160000.0,0.305846555,3.4307612480802676E-10,160000.0,73.485,44.22378228291928,45.529948000256795,37.33530280649926,160000.0,4336.0
170000.0,0.318134702,3.568600624882513E-10,170000.0,73.49235294117648,44.268076221643696,45.551098330151525,37.40380608417838,170000.0,4336.0
180000.0,0.330530288,3.70764517320527E-10,180000.0,73.48611111111111,44.25655927567606,45.500119905445985,37.39095071300195,180000.0,4336.0
190000.0,0.342682721,3.8439622103754024E-10,190000.0,73.49684210526316,44.28401989115393,45.506882520993855,37.44363143968099,190000.0,4336.0
200000.0,0.355337056,3.9859092142846857E-10,200000.0,73.49799999999999,44.28501218929231,45.49829309422942,37.43256802219205,200000.0,4336.0
210000.0,0.367289962,4.119988104618259E-10,210000.0,73.4904761904762,44.285711597863376,45.501179649335775,37.447329685270304,210000.0,4336.0
220000.0,0.379159319,4.2531298038446253E-10,220000.0,73.48545454545454,44.27302591243856,45.45301527038778,37.4321570309986,220000.0,4336.0
230000.0,0.391566592,4.392305448320178E-10,230000.0,73.49869565217392,44.29248301520934,45.47885900337219,37.43918710869344,230000.0,4336.0
240000.0,0.403659636,4.52795630345742E-10,240000.0,73.54291666666667,44.38612344387708,45.55548886621452,37.52201592033927,240000.0,4336.0
250000.0,0.416064157,4.66710107802517E-10,250000.0,73.5608,44.40702239587459,45.596115066463646,37.501891074130114,250000.0,4336.0
260000.0,0.427920029,4.800091512459849E-10,260000.0,73.53769230769231,44.34509342347335,45.52494061757719,37.40207986461773,260000.0,4336.0
270000.0,0.440466766,4.940831561303802E-10,270000.0,73.50814814814814,44.277085291643864,45.48378491673334,37.321018594787844,270000.0,4336.0
280000.0,0.452962856,5.081003489428097E-10,280000.0,73.52464285714285,44.29857126551801,45.51995296538546,37.32424731773717,280000.0,4336.0
290000.0,0.464949388,5.215459571447637E-10,290000.0,73.55689655172414,44.35783038182895,45.61694643604309,37.379041148466015,290000.0,4336.0
300000.0,0.476816497,5.348576054266757E-10,300000.0,73.56133333333334,44.36685598938933,45.65834007043122,37.40154373115717,300000.0,4336.0
310000.0,0.48875995,5.482548907813098E-10,310000.0,73.5816129032258,44.4080667419043,45.71900103396165,37.44261543749761,310000.0,4336.0
320000.0,0.503088891,5.643280407662193E-10,320000.0,73.5925,44.421685452903,45.7417300184919,37.44105301342178,320000.0,4336.0
330000.0,0.517586847,5.80590779321889E-10,330000.0,73.59636363636363,44.42815110994185,45.74324997509216,37.44292237442923,330000.0,4336.0
340000.0,0.531916426,5.966646449681785E-10,340000.0,73.58235294117647,44.39735500085797,45.72120933774073,37.40155834018648,340000.0,4336.0
350000.0,0.546348564,6.128535537421703E-10,350000.0,73.58942857142857,44.413372277711474,45.74338205083054,37.41231752566151,350000.0,4336.0
360000.0,0.560925596,6.292049939268165E-10,360000.0,73.59527777777778,44.431827763395766,45.75951064473241,37.44233338378821,360000.0,4336.0
370000.0,0.576261269,6.464074216741654E-10,370000.0,73.59972972972973,44.43604837348624,45.768028559214294,37.42729392471879,370000.0,4336.0
380000.0,0.589492318,6.612490373270378E-10,380000.0,73.61263157894737,44.46057004176894,45.78514541532175,37.45977097522642,380000.0,4336.0
390000.0,0.601403023,6.746095883887674E-10,390000.0,73.62333333333333,44.47494464409305,45.82106610347134,37.47135519557486,390000.0,4336.0
400000.0,0.613254512,6.879037153058581E-10,400000.0,73.62825,44.48367233257719,45.823810673254194,37.488073862053824,400000.0,4336.0
410000.0,0.625119751,7.012132659595873E-10,410000.0,73.6039024390244,44.4283334053108,45.7757558145361,37.42758357520323,410000.0,4336.0
420000.0,0.636968797,7.145046524993247E-10,420000.0,73.61595238095238,44.45164506031374,45.80078745934313,37.454210903590315,420000.0,4336.0
430000.0,0.648836545,7.27817017564343E-10,430000.0,73.61837209302325,44.460507158920606,45.796701196437446,37.47774758736999,430000.0,4336.0
440000.0,0.661163764,7.416447833345996E-10,440000.0,73.6275,44.480169884168774,45.824015238877806,37.503568100908595,440000.0,4336.0
450000.0,0.673726241,7.557364441909724E-10,450000.0,73.62244444444444,44.463015645831625,45.80746192337193,37.48275099280545,450000.0,4336.0
460000.0,0.685842186,7.693272183587154E-10,460000.0,73.62065217391304,44.45954694383908,45.81965932176904,37.48003503529292,460000.0,4336.0
470000.0,0.698085131,7.83060451766683E-10,470000.0,73.60510638297872,44.42166714827046,45.786828650089596,37.43361626798603,470000.0,4336.0
