learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.076934507,8.629945995493068E-11,10000.0,72.84,43.135166787319505,44.480784955028625,36.27404974190522,10000.0,4336.0
20000.0,0.105390567,1.1821937087923288E-10,20000.0,73.245,43.86986670734975,45.30307676581826,36.794235766595804,20000.0,4336.0
30000.0,0.12749603,1.430156501217021E-10,30000.0,73.39333333333333,44.220014079775986,45.6007633067539,37.34202056676348,30000.0,4336.0
40000.0,0.148391952,1.6645515541235606E-10,40000.0,73.61999999999999,44.490547427256274,46.061442519041044,37.30243612596552,40000.0,4336.0
50000.0,0.169208168,1.8980525238646402E-10,50000.0,73.642,44.508553671077614,46.17740749816222,37.335362084541856,50000.0,4336.0
60000.0,0.190149284,2.1329545297556452E-10,60000.0,73.675,44.637931864088884,46.15279719087717,37.71933283387879,60000.0,4336.0
70000.0,0.206182882,2.3128076155152585E-10,70000.0,73.6557142857143,44.5587738662803,46.07737068335333,37.60024363008833,70000.0,4336.0
80000.0,0.219054677,2.457193925438656E-10,80000.0,73.6575,44.5410004615092,45.96410256410257,37.52149421879633,80000.0,4336.0
90000.0,0.231671498,2.598720124943389E-10,90000.0,73.67111111111112,44.587278337778194,46.052272106365535,37.66015100891846,90000.0,4336.0
100000.0,0.250386745,2.8086539728360046E-10,100000.0,73.723,44.74242221715231,46.11614649550918,37.91465834987242,100000.0,4336.0
110000.0,0.265451558,2.977639942450656E-10,110000.0,73.69545454545454,44.728187111412105,46.109290024584666,37.979594461353784,110000.0,4336.0
120000.0,0.279497304,3.135194769501686E-10,120000.0,73.70916666666668,44.69813913348707,46.05902065380934,37.8062964496225,120000.0,4336.0
130000.0,0.293528173,3.2925827173309197E-10,130000.0,73.71846153846154,44.70190207097965,46.118058950622164,37.79291007410375,130000.0,4336.0
140000.0,0.30717174,3.4456261967619264E-10,140000.0,73.70785714285715,44.69455952468389,46.10609232931669,37.81843367795123,140000.0,4336.0
150000.0,0.319217687,3.5807487524631954E-10,150000.0,73.696,44.66822144127809,45.998768220078,37.79011099899091,150000.0,4336.0
160000.0,0.331626659,3.719943455068602E-10,160000.0,73.69125,44.668467258462954,45.97445934672398,37.820910514343105,160000.0,4336.0
170000.0,0.34357604,3.8539828045500654E-10,170000.0,73.67294117647059,44.64235799773142,45.981437002884626,37.81470571889068,170000.0,4336.0
180000.0,0.355509765,3.987846536561847E-10,180000.0,73.64388888888888,44.59307977886888,45.956506385063165,37.77984707595053,180000.0,4336.0
190000.0,0.367817619,4.1259069719662275E-10,190000.0,73.68526315789474,44.67178661251741,46.01289263694377,37.86984454413281,190000.0,4336.0
200000.0,0.379953821,4.262041941740447E-10,200000.0,73.7135,44.71118429042879,46.04300302765946,37.8723957410099,200000.0,4336.0
210000.0,0.392041617,4.397633928681414E-10,210000.0,73.71571428571428,44.71231236420215,46.04978936771217,37.85591245313607,210000.0,4336.0
220000.0,0.404209187,4.5341207615617255E-10,220000.0,73.72772727272728,44.73945963615643,46.0965988044056,37.8872709687819,220000.0,4336.0
230000.0,0.416468761,4.671639627507992E-10,230000.0,73.68,44.645463880518946,45.984242132219755,37.81932104154897,230000.0,4336.0
240000.0,0.429591861,4.81884489171207E-10,240000.0,73.66166666666668,44.59803463312891,45.93383283725068,37.7430220418776,240000.0,4336.0
250000.0,0.441863901,4.956503592059017E-10,250000.0,73.654,44.58974370613396,45.952488409305374,37.75574813120764,250000.0,4336.0
260000.0,0.45389814,5.091494816044967E-10,260000.0,73.67576923076923,44.627148272434816,45.99944770996883,37.773999690883784,260000.0,4336.0
270000.0,0.465804183,5.225048031782111E-10,270000.0,73.67777777777778,44.63875326808181,46.007338808317314,37.80519821475453,270000.0,4336.0
280000.0,0.477696021,5.358441906298201E-10,280000.0,73.68107142857143,44.64815529701484,46.00335587681441,37.82755420568634,280000.0,4336.0
290000.0,0.48955874,5.491509145332708E-10,290000.0,73.7003448275862,44.68656983777619,46.07563791652821,37.850699565674425,290000.0,4336.0
300000.0,0.501418706,5.62454550324215E-10,300000.0,73.68133333333333,44.64736305468679,46.028122030746935,37.8108237962839,300000.0,4336.0
310000.0,0.513537109,5.760480816952058E-10,310000.0,73.67645161290322,44.63239395145849,46.00619317956251,37.78552041718764,310000.0,4336.0
320000.0,0.525588707,5.895666761406596E-10,320000.0,73.6434375,44.55390411675695,45.94634433962264,37.68535689745617,320000.0,4336.0
330000.0,0.537489881,6.029165360290145E-10,330000.0,73.66242424242424,44.595731071997356,46.0064235172795,37.74916021458397,330000.0,4336.0
340000.0,0.549390683,6.162659786351856E-10,340000.0,73.65411764705883,44.575907576551586,45.99202927823367,37.73001230439831,340000.0,4336.0
350000.0,0.561293954,6.296181907835936E-10,350000.0,73.65485714285714,44.57491834954371,46.01436759737941,37.72506855051125,350000.0,4336.0
360000.0,0.573189441,6.429616714144748E-10,360000.0,73.64805555555556,44.55840459258879,46.01947161480117,37.697758572000865,360000.0,4336.0
370000.0,0.585084289,6.563044352622498E-10,370000.0,73.63702702702703,44.53345820409483,45.99755296827162,37.666229990094884,370000.0,4336.0
380000.0,0.597199928,6.698948661817447E-10,380000.0,73.655,44.56828031943469,46.04227750948604,37.691929470781915,380000.0,4336.0
390000.0,0.609099708,6.83243162383636E-10,390000.0,73.64641025641025,44.547664835977145,46.027369924590914,37.66776437482184,390000.0,4336.0
400000.0,0.62081694,6.963866896927359E-10,400000.0,73.65875,44.56582127283037,46.0491146862743,37.68039651746,400000.0,4336.0
410000.0,0.632565155,7.09564971447819E-10,410000.0,73.67512195121951,44.58439430788512,46.05180290504134,37.67640605150711,410000.0,4336.0
420000.0,0.644143973,7.225532361326948E-10,420000.0,73.67380952380952,44.58409910804445,46.07025450430676,37.679656412395296,420000.0,4336.0
430000.0,0.655691875,7.355068215272495E-10,430000.0,73.67325581395349,44.58480138700732,46.06948725400054,37.67720198411168,430000.0,4336.0
440000.0,0.667987192,7.492988019850521E-10,440000.0,73.65795454545454,44.56682911631043,46.02894474608156,37.678112464915195,440000.0,4336.0
450000.0,0.682612511,7.657044069675938E-10,450000.0,73.64377777777777,44.53748827434783,46.03950936322771,37.64628568424372,450000.0,4336.0
460000.0,0.697024741,7.818709844143856E-10,460000.0,73.65282608695652,44.55170452741479,46.04594221608868,37.656505591506274,460000.0,4336.0
470000.0,0.711321509,7.979080450990136E-10,470000.0,73.65021276595745,44.53836034164013,46.03770789669761,37.6323833792447,470000.0,4336.0
480000.0,0.725573007,8.138943252339962E-10,480000.0,73.64375,44.52625207553474,46.02999897614415,37.61772798548308,480000.0,4336.0
490000.0,0.740077127,8.301639781105852E-10,490000.0,73.63428571428572,44.511895364985484,46.020206071849394,37.620047801839654,490000.0,4336.0
500000.0,0.754662619,8.465249080997377E-10,500000.0,73.63340000000001,44.511802856386325,46.01610102863133,37.62307841532254,500000.0,4336.0
510000.0,0.766558629,8.598689753934743E-10,510000.0,73.64019607843137,44.5222330088421,46.03799637938579,37.62353727229703,510000.0,4336.0
520000.0,0.778423981,8.731786528022755E-10,520000.0,73.64596153846153,44.53136873704208,46.03091464014965,37.62925541598397,520000.0,4336.0
530000.0,0.790125204,8.863042223950229E-10,530000.0,73.64509433962264,44.53687093677366,46.022011484925066,37.64018357798493,530000.0,4336.0
540000.0,0.801776765,8.99374084816211E-10,540000.0,73.65314814814815,44.54896700958565,46.04719775198238,37.64222724802328,540000.0,4336.0
550000.0,0.813460975,9.124805704793999E-10,550000.0,73.66090909090909,44.56018894371953,46.070858197981536,37.64339243361441,550000.0,4336.0
560000.0,0.825189614,9.25636893320415E-10,560000.0,73.65642857142856,44.55666366740312,46.05497475052198,37.64782458008942,560000.0,4336.0
570000.0,0.836864743,9.387331925870645E-10,570000.0,73.66122807017544,44.56487690566134,46.07363505747128,37.65505155581027,570000.0,4336.0
580000.0,0.848474422,9.517560748673149E-10,580000.0,73.6651724137931,44.567124194622025,46.07500820832553,37.64334616593658,580000.0,4336.0
590000.0,0.860094856,9.647910213139323E-10,590000.0,73.67,44.578776916958915,46.09563135431486,37.653461333162106,590000.0,4336.0
600000.0,0.871656777,9.777603321895003E-10,600000.0,73.67833333333334,44.59328181591081,46.10854046380847,37.66724817063063,600000.0,4336.0
610000.0,0.883278763,9.90797019555337E-10,610000.0,73.66360655737705,44.55793551302727,46.06857749041567,37.61789934337492,610000.0,4336.0
620000.0,0.895023897,1.0039718452716867E-9,620000.0,73.66612903225807,44.561908618716444,46.061929507530586,37.62511652072923,620000.0,4336.0
630000.0,0.907026615,1.0174356097355485E-9,630000.0,73.67412698412699,44.57201459622379,46.071781598730595,37.6286139775565,630000.0,4336.0
640000.0,0.91860537,1.0304238037516673E-9,640000.0,73.6703125,44.57041033386185,46.05781234994718,37.644546904429745,640000.0,4336.0
650000.0,0.93041507,1.0436710548483662E-9,650000.0,73.67246153846155,44.57131212438262,46.06508913037998,37.640431013435474,650000.0,4336.0
660000.0,0.942309666,1.0570135360211133E-9,660000.0,73.67712121212121,44.57729508867524,46.06888416347183,37.63783993337737,660000.0,4336.0
670000.0,0.953957281,1.0700789721103177E-9,670000.0,73.66776119402985,44.55877982069469,46.05880680341576,37.62890424760927,670000.0,4336.0
680000.0,0.965534818,1.083065799863802E-9,680000.0,73.67529411764706,44.56990924051048,46.07721758828332,37.629178484073506,680000.0,4336.0
690000.0,0.977735332,1.0967514373030928E-9,690000.0,73.68608695652173,44.594927652317104,46.11885154685064,37.661668823967666,690000.0,4336.0
700000.0,0.989349615,1.109779484011233E-9,700000.0,73.69200000000001,44.60139445057856,46.13053449405598,37.65264701003145,700000.0,4336.0
710000.0,1.001002911,1.1228512926275531E-9,710000.0,73.70169014084507,44.620525331966235,46.14219742880465,37.67028858511508,710000.0,4336.0
720000.0,1.01262634,1.135889598644442E-9,720000.0,73.705,44.627358006656955,46.14424004164544,37.67480445603224,720000.0,4336.0
730000.0,1.024574569,1.1492922413638896E-9,730000.0,73.70520547945205,44.62771749449159,46.138240468714486,37.68014778692969,730000.0,4336.0
740000.0,1.036336323,1.1624857101713617E-9,740000.0,73.70445945945946,44.624600064825906,46.14745954562689,37.670129312691984,740000.0,4336.0
750000.0,1.048153023,1.1757408133521676E-9,750000.0,73.70893333333333,44.630811605107084,46.15031692669859,37.66876246653201,750000.0,4336.0
760000.0,1.05984307,1.1888538465317753E-9,760000.0,73.71526315789474,44.645120264399345,46.17078093380078,37.68902530318911,760000.0,4336.0
770000.0,1.07142935,1.201850481538309E-9,770000.0,73.71363636363635,44.64282527912904,46.17031461929202,37.68549191532332,770000.0,4336.0
780000.0,1.083112405,1.2149556716076202E-9,780000.0,73.72115384615384,44.65778376399162,46.18510904751778,37.70192357373192,780000.0,4336.0
790000.0,1.094667657,1.2279175016904872E-9,790000.0,73.72721518987342,44.671016445955026,46.19637913335614,37.71867704513675,790000.0,4336.0
800000.0,1.10752382,1.24233859785729E-9,800000.0,73.721625,44.65962314053417,46.178443420378905,37.700181363426225,800000.0,4336.0
810000.0,1.120621462,1.2570305673695274E-9,810000.0,73.73074074074074,44.67882924480865,46.197725841810225,37.72287717901589,810000.0,4336.0
820000.0,1.132239645,1.2700629888102412E-9,820000.0,73.73439024390244,44.6825604931935,46.202841499480456,37.725205363003134,820000.0,4336.0
830000.0,1.14393947,1.28318699022962E-9,830000.0,73.72867469879519,44.66739570812944,46.20423207584876,37.706903742979414,830000.0,4336.0
840000.0,1.155879088,1.29657997376389E-9,840000.0,73.7304761904762,44.67336682679122,46.20037595176505,37.718317809765736,840000.0,4336.0
850000.0,1.168756858,1.311025307070878E-9,850000.0,73.71988235294118,44.65564205085529,46.180385732011416,37.708342047656906,850000.0,4336.0
860000.0,1.180905905,1.324653212622636E-9,860000.0,73.71616279069767,44.64922495421146,46.179689136935934,37.70400992145514,860000.0,4336.0
870000.0,1.192956001,1.3381701222351858E-9,870000.0,73.71160919540229,44.64017449876972,46.16116176204028,37.696580393310605,870000.0,4336.0
880000.0,1.204776788,1.3514298099113837E-9,880000.0,73.70840909090909,44.631093317282804,46.15701469612873,37.679695517611975,880000.0,4336.0
890000.0,1.216561615,1.3646491603097984E-9,890000.0,73.71292134831461,44.6464716531904,46.17096078007299,37.703368393023574,890000.0,4336.0
