learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.061504984,6.899175819423464E-11,10000.0,73.05,43.84580905124713,44.81981981981982,36.81125439624854,10000.0,4336.0
20000.0,0.091117359,1.0220873806625604E-10,20000.0,73.44000000000001,44.51120382201648,45.845651952288726,37.5646450399624,20000.0,4336.0
30000.0,0.114577119,1.2852416787296534E-10,30000.0,73.57000000000001,44.67984484067446,46.16742480820151,37.694483734087704,30000.0,4336.0
40000.0,0.135878931,1.524189706519246E-10,40000.0,73.7425,44.956192822937396,46.25972165370447,37.88514992016086,40000.0,4336.0
50000.0,0.157482654,1.7665243494013944E-10,50000.0,73.618,44.6338166678438,45.84530749651038,37.52190593473214,50000.0,4336.0
60000.0,0.1796263,2.0149154505795902E-10,60000.0,73.49166666666666,44.26334597272204,45.48227874134503,37.02486537852392,60000.0,4336.0
70000.0,0.199778784,2.2409711639086403E-10,70000.0,73.43428571428572,44.17011367563934,45.36854784218104,37.054462986155784,70000.0,4336.0
80000.0,0.212974881,2.388995254660646E-10,80000.0,73.5175,44.34991687948503,45.5190680690205,37.209922646038954,80000.0,4336.0
90000.0,0.226180507,2.537126234711872E-10,90000.0,73.50444444444445,44.33273441286097,45.51478316501393,37.28037874802733,90000.0,4336.0
100000.0,0.243264194,2.728758444968197E-10,100000.0,73.485,44.281881138507075,45.50293912114112,37.25299950304092,100000.0,4336.0
110000.0,0.261204797,2.930002907373839E-10,110000.0,73.50727272727273,44.31217210523666,45.55339660712953,37.26157158234661,110000.0,4336.0
120000.0,0.278789177,3.1272515226983367E-10,120000.0,73.5325,44.35658213884128,45.60354867438515,37.28947420380279,120000.0,4336.0
130000.0,0.29434134,3.3017042254408204E-10,130000.0,73.5023076923077,44.29213260349144,45.50473809938143,37.20697072441576,130000.0,4336.0
140000.0,0.309967294,3.476984661238061E-10,140000.0,73.4857142857143,44.249615246767654,45.40534180491824,37.14653391581159,140000.0,4336.0
150000.0,0.323817918,3.632350753496091E-10,150000.0,73.53133333333334,44.32329223249215,45.49735057518601,37.182773242199865,150000.0,4336.0
160000.0,0.336348782,3.7729127507242896E-10,160000.0,73.48375,44.22306368743925,45.3976833976834,37.08608289463928,160000.0,4336.0
170000.0,0.349296719,3.91815316548778E-10,170000.0,73.49764705882353,44.22386353324834,45.424812849771065,37.064871207464954,170000.0,4336.0
180000.0,0.363514666,4.077639616446363E-10,180000.0,73.48444444444443,44.19334309928349,45.396927089887754,37.02682376535471,180000.0,4336.0
190000.0,0.376326971,4.221358611393306E-10,190000.0,73.45157894736842,44.10743917112521,45.316175753173695,36.92857857357208,190000.0,4336.0
200000.0,0.389703746,4.3714094147913987E-10,200000.0,73.4945,44.1884964705136,45.4175718948528,36.99667221297835,200000.0,4336.0
210000.0,0.403158276,4.5223324164748193E-10,210000.0,73.49952380952381,44.18255425864461,45.42789060278299,36.97508493771235,210000.0,4336.0
220000.0,0.415958625,4.665917297825217E-10,220000.0,73.52045454545456,44.22229631759211,45.499536902768305,37.01072617966352,220000.0,4336.0
230000.0,0.429247127,4.814977919765644E-10,230000.0,73.54869565217392,44.2828388365551,45.56370794559771,37.10079298615635,230000.0,4336.0
240000.0,0.441565151,4.953152434734834E-10,240000.0,73.57541666666667,44.337770654371994,45.610243479901555,37.146679881070376,240000.0,4336.0
250000.0,0.45432796,5.096316220031843E-10,250000.0,73.5732,44.33706870158983,45.62521090014239,37.173586412826424,250000.0,4336.0
260000.0,0.466883237,5.237152064301901E-10,260000.0,73.56076923076922,44.30875024110566,45.58278711883727,37.14959679631357,260000.0,4336.0
270000.0,0.479649477,5.380354336028297E-10,270000.0,73.54407407407408,44.26781015862075,45.55688513219972,37.111187413609436,270000.0,4336.0
280000.0,0.49243194,5.523738585412501E-10,280000.0,73.5617857142857,44.29299190720008,45.60797654648454,37.122447592837965,280000.0,4336.0
290000.0,0.504879453,5.663365612551568E-10,290000.0,73.55379310344827,44.27957003741582,45.615577711279094,37.1175100849431,290000.0,4336.0
300000.0,0.517286558,5.802539372526935E-10,300000.0,73.57233333333333,44.316643709866305,45.67834410178757,37.15927555185668,300000.0,4336.0
