learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.304084633,1.0354453628984177E-8,10000.0,80.35,58.95910087472881,59.94700366897676,53.012912482066,10000.0,131624.0,40.0,31.0,31.0,3.0,0.0,0.0,1.0
20000.0,0.422321901,1.6245225691366943E-8,20000.0,83.62,65.81503993614135,66.45161290322581,60.338983050847474,20000.0,192584.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.507367227,2.0788403381127868E-8,30000.0,85.26666666666667,69.4754134330805,69.80874316939891,64.85927810462712,30000.0,206496.0,65.0,48.0,48.0,3.0,0.0,0.0,1.0
40000.0,0.599947293,2.759226974034682E-8,40000.0,86.03,71.10328383694215,71.45484266448712,66.79738562091502,40000.0,284080.0,99.0,68.0,68.0,4.0,0.0,0.0,1.0
50000.0,0.659371782,3.213104085009545E-8,50000.0,86.694,72.51880588548457,72.76931892599869,68.46919431279622,50000.0,295240.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
60000.0,0.730745,3.80554231060793E-8,60000.0,87.15166666666667,73.46331894025612,73.68582741671219,69.5091563501167,60000.0,320856.0,119.0,78.0,78.0,5.0,0.0,0.0,1.0
70000.0,0.790397234,4.3531958094065387E-8,70000.0,87.53285714285714,74.26717788729198,74.4652836703046,70.4440004064077,70000.0,354880.0,128.0,84.0,84.0,5.0,0.0,0.0,1.0
80000.0,0.839127448,4.8121747618615625E-8,80000.0,87.85125000000001,74.92691333255799,75.11394479438727,71.1628044981159,80000.0,364080.0,134.0,87.0,87.0,5.0,0.0,0.0,1.0
90000.0,0.905649113,5.5191287927507526E-8,90000.0,88.19222222222223,75.62895740866827,75.81254552075748,71.93376294105221,90000.0,410800.0,154.0,97.0,97.0,5.0,0.0,0.0,1.0
100000.0,0.967929891,6.251068445215622E-8,100000.0,88.468,76.20339309074309,76.36497786522382,72.60612395182555,100000.0,454280.0,171.0,107.0,107.0,5.0,0.0,0.0,1.0
110000.0,1.026534288,6.978153590811416E-8,110000.0,88.75818181818181,76.81278912198121,76.97978331285601,73.31635845758797,110000.0,479576.0,183.0,113.0,113.0,5.0,0.0,0.0,1.0
120000.0,1.089703128,7.832595668165013E-8,120000.0,89.02250000000001,77.35493594399342,77.46625840332541,73.90296570715377,120000.0,522856.0,200.0,123.0,123.0,5.0,0.0,0.0,1.0
130000.0,1.145753366,8.618148889056718E-8,130000.0,89.28,77.90349472752526,78.01719378499882,74.5535551254428,130000.0,541752.0,209.0,129.0,129.0,5.0,0.0,0.0,1.0
140000.0,1.200914108,9.421545420646048E-8,140000.0,89.51785714285714,78.39965411993283,78.51988465873329,75.12627546696497,140000.0,562992.0,215.0,132.0,132.0,5.0,0.0,0.0,1.0
150000.0,1.259958246,1.0337334535192078E-7,150000.0,89.73266666666667,78.85017083865485,78.97445698917393,75.64366143724698,150000.0,599544.0,234.0,143.0,143.0,5.0,0.0,0.0,1.0
160000.0,1.302922499,1.1038025650024415E-7,160000.0,89.900625,79.20532311607731,79.32415487371088,76.06499585258918,160000.0,630408.0,244.0,148.0,148.0,5.0,0.0,0.0,1.0
170000.0,1.354740153,1.194130452096959E-7,170000.0,90.06294117647059,79.54839780742212,79.67465980051256,76.47509365121364,170000.0,673824.0,266.0,162.0,162.0,6.0,0.0,0.0,1.0
180000.0,1.413578652,1.3043881392156087E-7,180000.0,90.20055555555555,79.8359891971536,79.95499846585679,76.80147300585256,180000.0,724352.0,284.0,174.0,174.0,6.0,0.0,0.0,1.0
190000.0,1.450880688,1.3768338671060903E-7,190000.0,90.37105263157895,80.18537378730319,80.3019046696168,77.1871415033169,190000.0,750728.0,289.0,178.0,178.0,6.0,0.0,0.0,1.0
200000.0,1.489735001,1.4555438259529988E-7,200000.0,90.50399999999999,80.46235724589651,80.57620912893626,77.50376082347226,200000.0,783056.0,308.0,192.0,192.0,6.0,0.0,0.0,1.0
210000.0,1.529912751,1.5406034364278534E-7,210000.0,90.64238095238095,80.7500477018605,80.85873196770015,77.83680144363616,210000.0,818352.0,316.0,196.0,196.0,6.0,0.0,0.0,1.0
220000.0,1.566250812,1.6187802630599383E-7,220000.0,90.77499999999999,81.0249977012619,81.11443008291225,78.1487542798079,220000.0,831608.0,318.0,197.0,197.0,6.0,0.0,0.0,1.0
230000.0,1.603646915,1.7013802782273957E-7,230000.0,90.91391304347826,81.31257922883374,81.41127705184881,78.47630622186973,230000.0,853800.0,330.0,206.0,206.0,6.0,0.0,0.0,1.0
240000.0,1.648027283,1.805312991303868E-7,240000.0,91.03583333333334,81.56513376749469,81.66368362737579,78.76397950823718,240000.0,905240.0,344.0,216.0,216.0,6.0,0.0,0.0,1.0
250000.0,1.685884968,1.8950720863849962E-7,250000.0,91.14320000000001,81.78731819521873,81.88660105856465,79.01908389713267,250000.0,916488.0,348.0,218.0,218.0,6.0,0.0,0.0,1.0
260000.0,1.729909163,2.0014379936702552E-7,260000.0,91.24923076923078,82.00282900917323,82.10645526613817,79.25526095043584,260000.0,933928.0,356.0,222.0,222.0,6.0,0.0,0.0,1.0
270000.0,1.784399686,2.1379034323570633E-7,270000.0,91.36222222222223,82.23633393512225,82.33743808788113,79.52108743183793,270000.0,968064.0,368.0,231.0,231.0,7.0,0.0,0.0,1.0
280000.0,1.834623155,2.265003622832874E-7,280000.0,91.45571428571428,82.4310116493262,82.53429407856792,79.7470497604253,280000.0,978232.0,374.0,234.0,234.0,7.0,0.0,0.0,1.0
290000.0,1.886050009,2.396314656279547E-7,290000.0,91.55724137931036,82.64070120015737,82.73647100299667,79.98479485313955,290000.0,986992.0,378.0,236.0,236.0,7.0,0.0,0.0,1.0
300000.0,1.925654192,2.4986881762440013E-7,300000.0,91.645,82.82322918809108,82.90805193388249,80.19532083343209,300000.0,999192.0,382.0,238.0,238.0,7.0,0.0,0.0,1.0
310000.0,1.977623482,2.642188235725091E-7,310000.0,91.72516129032257,82.98845468208171,83.07256781992992,80.38298002508336,310000.0,1067352.0,424.0,268.0,268.0,7.0,0.0,0.0,1.0
320000.0,2.025521305,2.7811719120570775E-7,320000.0,91.8065625,83.15430106709076,83.23325339728217,80.56340116386819,320000.0,1121632.0,428.0,270.0,270.0,7.0,0.0,0.0,1.0
330000.0,2.065662869,2.899075919997817E-7,330000.0,91.89424242424242,83.33846496086899,83.42195944270911,80.783212161269,330000.0,1135368.0,433.0,274.0,274.0,7.0,0.0,0.0,1.0
340000.0,2.106893593,3.021554555521948E-7,340000.0,91.97441176470589,83.50615152806029,83.58923470154865,80.98162074757627,340000.0,1148264.0,442.0,280.0,280.0,7.0,0.0,0.0,1.0
350000.0,2.152414094,3.1620802560601187E-7,350000.0,92.0442857142857,83.64882888978966,83.72674727805082,81.1372519797587,350000.0,1193304.0,451.0,286.0,286.0,7.0,0.0,0.0,1.0
360000.0,2.199161546,3.3107444531027033E-7,360000.0,92.10305555555556,83.77411658549816,83.85504810149587,81.29092548353768,360000.0,1229280.0,467.0,297.0,297.0,7.0,0.0,0.0,1.0
370000.0,2.245034501,3.4604555507939115E-7,370000.0,92.17432432432432,83.92148162685817,83.9955117788169,81.45895099476841,370000.0,1261536.0,474.0,302.0,302.0,7.0,0.0,0.0,1.0
380000.0,2.28615892,3.595286370955409E-7,380000.0,92.23947368421052,84.05660413015859,84.13535250289156,81.61551553236454,380000.0,1267336.0,479.0,306.0,306.0,7.0,0.0,0.0,1.0
390000.0,2.335050022,3.761479186058294E-7,390000.0,92.30205128205128,84.18536952684174,84.25983694654887,81.7620722543177,390000.0,1313968.0,497.0,318.0,318.0,7.0,0.0,0.0,1.0
400000.0,2.379064497,3.912698383024626E-7,400000.0,92.36525,84.31790471040802,84.38741340967766,81.91856575309212,400000.0,1328048.0,501.0,320.0,320.0,7.0,0.0,0.0,1.0
410000.0,2.429019317,4.0891465349028106E-7,410000.0,92.42707317073172,84.44429465485507,84.50764663323605,82.05934186577298,410000.0,1365344.0,519.0,332.0,332.0,7.0,0.0,0.0,1.0
420000.0,2.483592524,4.2868229114281235E-7,420000.0,92.48452380952381,84.56295370416478,84.61662174872923,82.19613859543242,420000.0,1400160.0,533.0,339.0,339.0,7.0,0.0,0.0,1.0
430000.0,2.5403506,4.498296112025158E-7,430000.0,92.54023255813954,84.67647002471035,84.73061873435074,82.32214402627677,430000.0,1440224.0,553.0,352.0,352.0,7.0,0.0,0.0,1.0
440000.0,2.603500696,4.738576419426378E-7,440000.0,92.595,84.79079761007354,84.8439600515404,82.4599748059303,440000.0,1470776.0,569.0,363.0,363.0,7.0,0.0,0.0,1.0
450000.0,2.663075048,4.975562545720117E-7,450000.0,92.6468888888889,84.89681927585414,84.95332160120778,82.57850177958427,450000.0,1537680.0,598.0,382.0,382.0,7.0,0.0,0.0,1.0
460000.0,2.715143374,5.188633873514791E-7,460000.0,92.70217391304347,85.0095574802652,85.05848421727286,82.70327643327853,460000.0,1581808.0,608.0,390.0,390.0,7.0,0.0,0.0,1.0
470000.0,2.772183531,5.431400282932239E-7,470000.0,92.7631914893617,85.13412534223141,85.18171599850133,82.84277376754791,470000.0,1645168.0,629.0,402.0,402.0,7.0,0.0,0.0,1.0
480000.0,2.825659073,5.664628742450063E-7,480000.0,92.813125,85.23740074647908,85.28372878752974,82.96276175424732,480000.0,1685888.0,643.0,409.0,409.0,7.0,0.0,0.0,1.0
490000.0,2.878456755,5.898535113436813E-7,490000.0,92.85816326530613,85.3296572791093,85.37511910533091,83.06655311571552,490000.0,1712496.0,653.0,414.0,414.0,7.0,0.0,0.0,1.0
500000.0,2.935003745,6.151071753796937E-7,500000.0,92.913,85.44481160044124,85.4936894376374,83.20520598327867,500000.0,1726304.0,666.0,422.0,422.0,7.0,0.0,0.0,1.0
510000.0,2.991171278,6.405060496683979E-7,510000.0,92.96764705882353,85.55748670806709,85.60390157748967,83.33604367522362,510000.0,1747960.0,668.0,423.0,423.0,7.0,0.0,0.0,1.0
520000.0,3.050263303,6.678650324233209E-7,520000.0,93.01192307692307,85.6493632522007,85.69600969922178,83.44457454224053,520000.0,1789672.0,681.0,431.0,431.0,7.0,0.0,0.0,1.0
530000.0,3.107085285,6.943793956907758E-7,530000.0,93.06132075471697,85.75054730538858,85.79847152550096,83.56013125072643,530000.0,1803712.0,687.0,434.0,434.0,7.0,0.0,0.0,1.0
540000.0,3.161472055,7.198283487538582E-7,540000.0,93.10240740740741,85.83468420692473,85.8821433580084,83.6559979639657,540000.0,1808752.0,689.0,435.0,435.0,7.0,0.0,0.0,1.0
550000.0,3.219975402,7.477329096875797E-7,550000.0,93.14218181818181,85.91614340586442,85.9598053922864,83.74854582274118,550000.0,1843728.0,703.0,445.0,445.0,7.0,0.0,0.0,1.0
560000.0,3.283382352,7.785433940804586E-7,560000.0,93.18303571428571,85.99899864251476,86.03878055559619,83.84031223014273,560000.0,1878296.0,716.0,453.0,453.0,7.0,0.0,0.0,1.0
570000.0,3.339000258,8.056950956448252E-7,570000.0,93.2261403508772,86.08773905934746,86.12283186095158,83.94305984704509,570000.0,1887056.0,723.0,458.0,458.0,7.0,0.0,0.0,1.0
580000.0,3.397682631,8.347048576825755E-7,580000.0,93.27,86.17917396388019,86.20891894374606,84.05115528407117,580000.0,1910904.0,731.0,462.0,462.0,7.0,0.0,0.0,1.0
590000.0,3.453481797,8.62355124801946E-7,590000.0,93.31338983050847,86.26897878827727,86.29674013095052,84.15749738976788,590000.0,1915464.0,741.0,470.0,470.0,7.0,0.0,0.0,1.0
600000.0,3.513433953,8.926853306050124E-7,600000.0,93.35483333333333,86.35429380138116,86.3779237018866,84.25539812664866,600000.0,1955568.0,751.0,478.0,478.0,7.0,0.0,0.0,1.0
610000.0,3.573888266,9.237951958724859E-7,610000.0,93.39114754098361,86.42911346629943,86.45331039372567,84.34079379753425,610000.0,1989176.0,755.0,480.0,480.0,7.0,0.0,0.0,1.0
