learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.071047655,7.969602323654625E-11,10000.0,72.11,42.233430791549054,42.95356923706279,35.9292441994027,10000.0,4336.0
20000.0,0.099830089,1.1198203646060492E-10,20000.0,73.395,44.73200788480327,46.39871058728719,38.40009261403102,20000.0,4336.0
30000.0,0.121656706,1.364655268109507E-10,30000.0,73.55666666666667,44.868741319936724,46.470985155195685,38.20207213523409,30000.0,4336.0
40000.0,0.142752978,1.6012976996600627E-10,40000.0,73.71,44.98546013475031,46.665314195871574,38.075609468849365,40000.0,4336.0
50000.0,0.163401569,1.8329183756891222E-10,50000.0,73.812,45.05039618102016,46.822076919952885,38.01656804733727,50000.0,4336.0
60000.0,0.184283039,2.067151316710644E-10,60000.0,73.86333333333333,45.120916307822604,46.889287770515125,38.13074525584882,60000.0,4336.0
70000.0,0.200362551,2.2475194318840899E-10,70000.0,73.87428571428572,45.11908480816297,46.812470916705436,38.14935064935065,70000.0,4336.0
80000.0,0.21396334,2.4000830592380625E-10,80000.0,73.91499999999999,45.20539352097405,46.84937089297539,38.27131278471278,80000.0,4336.0
90000.0,0.226564546,2.5414341011808976E-10,90000.0,73.88777777777777,45.17784382732753,46.69161846433026,38.36126629422718,90000.0,4336.0
100000.0,0.241459069,2.708509883077608E-10,100000.0,73.904,45.25911350259012,46.7711010484233,38.573076289339284,100000.0,4336.0
110000.0,0.256262435,2.8745631329301327E-10,110000.0,73.89909090909092,45.282208263950615,46.682389645118775,38.63859799102374,110000.0,4336.0
120000.0,0.27051485,3.034436220510138E-10,120000.0,73.80833333333334,45.084468491650306,46.487554057275176,38.40515805357947,120000.0,4336.0
130000.0,0.284515317,3.191483141109347E-10,130000.0,73.79307692307692,45.02531118100273,46.40458099328269,38.305385534750656,130000.0,4336.0
140000.0,0.302722763,3.3957208516283167E-10,140000.0,73.77428571428571,44.98722654480664,46.3584963548439,38.295548123624016,140000.0,4336.0
150000.0,0.315121675,3.5348027085678444E-10,150000.0,73.75733333333334,44.95031144217259,46.35887931974272,38.25932838747118,150000.0,4336.0
160000.0,0.327029691,3.668378055964907E-10,160000.0,73.78625,44.99134857736705,46.42875389567261,38.21610075863593,160000.0,4336.0
170000.0,0.338942655,3.8020089063793417E-10,170000.0,73.76294117647059,44.93139361398994,46.400932512978265,38.127869716600316,170000.0,4336.0
180000.0,0.350826207,3.935309834654132E-10,180000.0,73.75611111111111,44.916715054203124,46.442257545180375,38.13969933476507,180000.0,4336.0
190000.0,0.36300323,4.071902704321675E-10,190000.0,73.75526315789473,44.91160083227069,46.43183258671994,38.14733499547253,190000.0,4336.0
200000.0,0.375016384,4.2066574123170637E-10,200000.0,73.772,44.94225849378054,46.45434593987649,38.18451784725251,200000.0,4336.0
210000.0,0.386880038,4.339735139492485E-10,210000.0,73.74809523809523,44.898740776185875,46.41531074434789,38.143485480903,210000.0,4336.0
220000.0,0.398744743,4.4728246560113293E-10,220000.0,73.74136363636363,44.87683696826774,46.43231364112644,38.11105278381881,220000.0,4336.0
230000.0,0.410579741,4.605580941297941E-10,230000.0,73.74739130434783,44.878419164614094,46.429426951638234,38.10060791208341,230000.0,4336.0
240000.0,0.422428924,4.738496343460347E-10,240000.0,73.75166666666667,44.883681733103714,46.40417223219528,38.09902819129598,240000.0,4336.0
250000.0,0.434424411,4.873052876070141E-10,250000.0,73.74119999999999,44.85855691255596,46.37340195237511,38.062440441932644,250000.0,4336.0
