learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.061889902,6.942353083855577E-11,10000.0,73.64,44.77627793370264,46.060978105177014,37.4614472123369,10000.0,4336.0
20000.0,0.087907641,9.860831296692293E-11,20000.0,73.86,44.96878194156686,46.417956339038646,37.665434601168485,20000.0,4336.0
30000.0,0.109866541,1.232401886375414E-10,30000.0,73.98,45.1487405803713,46.66211137683636,38.06236610330874,30000.0,4336.0
40000.0,0.131016257,1.4696438133302663E-10,40000.0,74.0525,45.27377486178293,46.872440622440614,38.22759195333889,40000.0,4336.0
50000.0,0.152101799,1.7061658836487267E-10,50000.0,74.02,45.26630585766044,46.990410120383586,38.37176202675776,50000.0,4336.0
60000.0,0.172270493,1.9324034288111661E-10,60000.0,73.935,45.06630622239102,46.82963315540746,38.087885985748215,60000.0,4336.0
70000.0,0.187388864,2.1019901725980973E-10,70000.0,73.83428571428571,44.86414053251069,46.51325779698634,37.93711032800218,70000.0,4336.0
80000.0,0.200316103,2.2469984124518105E-10,80000.0,73.86749999999999,44.89090270325173,46.4813250390395,37.93123923757496,80000.0,4336.0
90000.0,0.212976949,2.3890184519605506E-10,90000.0,73.81222222222222,44.81190400057745,46.33285515859462,37.937118179903095,90000.0,4336.0
100000.0,0.225697147,2.5317042584634494E-10,100000.0,73.836,44.854362899539645,46.37975202377293,37.96913155835843,100000.0,4336.0
110000.0,0.23873735,2.677979645215803E-10,110000.0,73.75545454545454,44.683205629685716,46.292230986753985,37.79439332888018,110000.0,4336.0
120000.0,0.251686202,2.8232303237749474E-10,120000.0,73.74166666666667,44.63977611676578,46.23692606937502,37.73834693433976,120000.0,4336.0
130000.0,0.264313486,2.964873889502552E-10,130000.0,73.76923076923076,44.676430052314004,46.335552303164775,37.724857095896404,130000.0,4336.0
140000.0,0.278026441,3.1186957123792834E-10,140000.0,73.74857142857142,44.61552392247002,46.26507785656847,37.62601405247616,140000.0,4336.0
150000.0,0.290842003,3.26245124195185E-10,150000.0,73.75533333333333,44.60324126259473,46.225087764831216,37.57512328940899,150000.0,4336.0
160000.0,0.303108434,3.4000470246705745E-10,160000.0,73.75500000000001,44.58497340962565,46.179972572190266,37.53421397120078,160000.0,4336.0
170000.0,0.315181684,3.535475845303801E-10,170000.0,73.77882352941177,44.651868039544595,46.23567724038114,37.648095564476634,170000.0,4336.0
180000.0,0.327081667,3.668961084427105E-10,180000.0,73.73611111111111,44.57666229461171,46.19831795058554,37.62369705765932,180000.0,4336.0
190000.0,0.339217521,3.8050921505937976E-10,190000.0,73.75842105263159,44.6261945382797,46.27668171581886,37.667679305904585,190000.0,4336.0
200000.0,0.351238497,3.9399346000204485E-10,200000.0,73.7735,44.67061712265001,46.29733908040094,37.74198525833523,200000.0,4336.0
210000.0,0.363182692,4.073915776775943E-10,210000.0,73.76095238095239,44.64906985595637,46.24509784793086,37.725890849089666,210000.0,4336.0
220000.0,0.375205281,4.2087763196478286E-10,220000.0,73.71181818181817,44.53871606651346,46.20143068436572,37.60290008307528,220000.0,4336.0
230000.0,0.387158835,4.342862478767832E-10,230000.0,73.72521739130434,44.54757297648008,46.20568101905838,37.5728275691087,230000.0,4336.0
240000.0,0.399025773,4.475977043434977E-10,240000.0,73.7425,44.57533972902834,46.27026013113132,37.584311395037886,240000.0,4336.0
250000.0,0.411074721,4.611133262142539E-10,250000.0,73.7552,44.602801980778956,46.26459845047582,37.606268662393724,250000.0,4336.0
260000.0,0.4231271,4.746327967279487E-10,260000.0,73.75807692307691,44.606593179074096,46.283568341245655,37.59523657084319,260000.0,4336.0
270000.0,0.435192313,4.881666634769903E-10,270000.0,73.76,44.605556756084084,46.264173840494536,37.58765284189013,270000.0,4336.0
280000.0,0.447116182,5.01541980943746E-10,280000.0,73.75821428571429,44.60717546172789,46.26399584604021,37.594910906898136,280000.0,4336.0
290000.0,0.459138416,5.150276370180977E-10,290000.0,73.76586206896552,44.63993985964051,46.302988382433895,37.66571077427284,290000.0,4336.0
300000.0,0.471102014,5.284475195490651E-10,300000.0,73.759,44.627189134543464,46.283230525683706,37.65601241763811,300000.0,4336.0
310000.0,0.483096369,5.419019030158717E-10,310000.0,73.74677419354839,44.600149741128966,46.26882423234105,37.61115540291918,310000.0,4336.0
320000.0,0.497459594,5.58013510265284E-10,320000.0,73.7246875,44.558587985253936,46.24355064541496,37.578601177440056,320000.0,4336.0
330000.0,0.511861198,5.741681682484016E-10,330000.0,73.71727272727273,44.544277657641096,46.231433034939386,37.56532630760593,330000.0,4336.0
340000.0,0.526599799,5.907008446297711E-10,340000.0,73.72970588235293,44.56132784196726,46.24259713996821,37.56928475071468,340000.0,4336.0
350000.0,0.541299932,6.071903704437943E-10,350000.0,73.75399999999999,44.60987681729392,46.26974796305719,37.619432428578214,350000.0,4336.0
360000.0,0.556017726,6.236997070660193E-10,360000.0,73.76083333333334,44.628724670541914,46.29663319954063,37.64827026277748,360000.0,4336.0
370000.0,0.570649068,6.401120682060718E-10,370000.0,73.76594594594594,44.639528405017444,46.30622258362513,37.66552357466702,370000.0,4336.0
380000.0,0.583331101,6.543378381720847E-10,380000.0,73.75763157894737,44.61281396536032,46.28432608297513,37.62096294952554,380000.0,4336.0
390000.0,0.595350097,6.678198620966739E-10,390000.0,73.75692307692307,44.60493062071447,46.26865671641791,37.60866119652284,390000.0,4336.0
400000.0,0.60728563,6.812082633790042E-10,400000.0,73.75150000000001,44.60074322793699,46.24568660980331,37.61386120964724,400000.0,4336.0
410000.0,0.619593843,6.950147096191843E-10,410000.0,73.75121951219512,44.609935547831675,46.238116885387576,37.630395474987246,410000.0,4336.0
420000.0,0.631626479,7.085120338905188E-10,420000.0,73.7352380952381,44.580615225321544,46.20160255941321,37.60704064433661,420000.0,4336.0
430000.0,0.643615153,7.219600448302097E-10,430000.0,73.72581395348837,44.561270721754234,46.182537036154905,37.59031751994167,430000.0,4336.0
440000.0,0.655517535,7.353112597639361E-10,440000.0,73.71227272727273,44.53095623011231,46.16204541963593,37.55311165460014,440000.0,4336.0
450000.0,0.667393862,7.486332481188906E-10,450000.0,73.71111111111112,44.53413166012752,46.16952731111558,37.55839055827973,450000.0,4336.0
460000.0,0.679270536,7.619556257128715E-10,460000.0,73.69782608695652,44.496538482454355,46.135216233783574,37.4912816379671,460000.0,4336.0
470000.0,0.691129238,7.752578436417711E-10,470000.0,73.71170212765958,44.52335240127762,46.15401377146343,37.51137949869515,470000.0,4336.0
480000.0,0.702996787,7.885699854832555E-10,480000.0,73.70687500000001,44.518878736472864,46.1475441313893,37.518503299651975,480000.0,4336.0
490000.0,0.71485876,8.018758725788856E-10,490000.0,73.7061224489796,44.513111915232436,46.15040604533163,37.50757873395127,490000.0,4336.0
500000.0,0.726782017,8.152505035491451E-10,500000.0,73.7066,44.511492793524084,46.135534887532266,37.49756345708594,500000.0,4336.0
510000.0,0.738762831,8.286896977201102E-10,510000.0,73.70686274509804,44.51016595462821,46.14074618532933,37.49359064000371,510000.0,4336.0
520000.0,0.750636472,8.420086731182202E-10,520000.0,73.68673076923076,44.472009610221576,46.09699696268954,37.45874889159072,520000.0,4336.0
530000.0,0.762457817,8.552689867176941E-10,530000.0,73.68245283018868,44.47625938671676,46.08144047747901,37.4835285997293,530000.0,4336.0
540000.0,0.774270978,8.685201201091208E-10,540000.0,73.68981481481481,44.49395426695673,46.08752736890437,37.506872814445,540000.0,4336.0
550000.0,0.786052342,8.817355859693552E-10,550000.0,73.69781818181819,44.50743460647671,46.09847158155168,37.51803253198347,550000.0,4336.0
560000.0,0.79783218,8.949493400752543E-10,560000.0,73.69017857142856,44.492522058117544,46.07459190396017,37.498144055249874,560000.0,4336.0
570000.0,0.809658233,9.082149347621532E-10,570000.0,73.71385964912281,44.53962530095378,46.121980776215146,37.54673647091188,570000.0,4336.0
580000.0,0.821471356,9.214660255279804E-10,580000.0,73.7101724137931,44.53139365705268,46.09902754064287,37.54106418711343,580000.0,4336.0
590000.0,0.833269427,9.347002320695253E-10,590000.0,73.70423728813559,44.521490605825825,46.07609719475445,37.5312052054309,590000.0,4336.0
600000.0,0.845087658,9.47957052613298E-10,600000.0,73.70833333333333,44.53267038434049,46.08220114500555,37.54577666924005,600000.0,4336.0
610000.0,0.856912831,9.612216601810521E-10,610000.0,73.70508196721312,44.52804526628443,46.078207257299994,37.54200559944862,610000.0,4336.0
620000.0,0.868721934,9.744682416071493E-10,620000.0,73.71193548387097,44.53953861697357,46.087894204116196,37.55062473897369,620000.0,4336.0
630000.0,0.880550772,9.877369603017965E-10,630000.0,73.72222222222223,44.5733681363978,46.10090249651634,37.609527219280565,630000.0,4336.0
640000.0,0.892360891,1.0009846814018155E-9,640000.0,73.721875,44.57465296834559,46.10755417123302,37.61869436201781,640000.0,4336.0
650000.0,0.904172651,1.0142342432546945E-9,650000.0,73.70923076923077,44.546059033515306,46.07362059988324,37.58012966852342,650000.0,4336.0
