learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.063306,7.10120052099228E-11,10000.0,73.24000000000001,44.31967233001073,44.994861253854076,36.97597739048517,10000.0,4336.0
20000.0,0.093958618,1.0539585301445591E-10,20000.0,73.52499999999999,44.804594609396744,45.853359239186005,38.06293133699847,20000.0,4336.0
30000.0,0.11618182,1.3032420318987636E-10,30000.0,73.50666666666666,44.79942905885567,45.98708800543663,38.311083514436504,30000.0,4336.0
40000.0,0.137557858,1.5430226722525226E-10,40000.0,73.6,44.86645679512618,46.023308116949494,38.205863420914035,40000.0,4336.0
50000.0,0.158900645,1.7824303273939425E-10,50000.0,73.538,44.71878086593926,45.88105366492147,38.080307001123174,50000.0,4336.0
60000.0,0.179597958,2.0145975309113662E-10,60000.0,73.51333333333334,44.61864086645272,45.83688354180156,37.909747997655785,60000.0,4336.0
70000.0,0.195988414,2.1984535867141352E-10,70000.0,73.47142857142858,44.45625101033307,45.752512269221796,37.61548022978467,70000.0,4336.0
80000.0,0.209050107,2.34497003244857E-10,80000.0,73.49375,44.51726653147684,45.87247294261794,37.74770278601415,80000.0,4336.0
90000.0,0.221688286,2.486735810256667E-10,90000.0,73.53444444444445,44.606151132505765,45.98008754224027,37.86131691537098,90000.0,4336.0
100000.0,0.240408932,2.696730220152272E-10,100000.0,73.551,44.62643539944972,46.04557230574652,37.870851048836066,100000.0,4336.0
110000.0,0.255310249,2.863882212133871E-10,110000.0,73.53818181818181,44.549685842281725,46.043338832557865,37.7329026461591,110000.0,4336.0
120000.0,0.269512561,3.023193281185296E-10,120000.0,73.55333333333334,44.56310979181779,46.07764845807494,37.727370837666555,120000.0,4336.0
130000.0,0.283300191,3.177852753177285E-10,130000.0,73.58384615384615,44.61449910837423,46.05476052090042,37.76775035337611,130000.0,4336.0
140000.0,0.296755447,3.328783898593651E-10,140000.0,73.58928571428571,44.61055879164547,46.0431654676259,37.74414062499999,140000.0,4336.0
150000.0,0.308828528,3.464210823509428E-10,150000.0,73.66,44.75756653425347,46.18046096006104,37.901768172888026,150000.0,4336.0
160000.0,0.321143618,3.6023524270289473E-10,160000.0,73.67812500000001,44.75498420484952,46.18097708714044,37.82295449847936,160000.0,4336.0
170000.0,0.333118002,3.736672241737445E-10,170000.0,73.68352941176471,44.73448911139988,46.203148110292084,37.77314138674455,170000.0,4336.0
180000.0,0.345076563,3.870814565693338E-10,180000.0,73.6511111111111,44.64980232569917,46.108832251979955,37.665273506295506,180000.0,4336.0
190000.0,0.357273694,4.007632992085483E-10,190000.0,73.65684210526315,44.65396365700091,46.130830660610876,37.667965977160364,190000.0,4336.0
200000.0,0.369253682,4.142015668335888E-10,200000.0,73.6395,44.59439837658227,46.107374317666064,37.5757791039121,200000.0,4336.0
210000.0,0.381336843,4.2775556632628043E-10,210000.0,73.63238095238096,44.56914928752195,46.0979099944513,37.537930489909634,210000.0,4336.0
220000.0,0.393281822,4.411545634352499E-10,220000.0,73.63499999999999,44.5901311375465,46.132414536066186,37.61910907487469,220000.0,4336.0
230000.0,0.405227533,4.545543816478716E-10,230000.0,73.63260869565217,44.58777575226274,46.118238680787535,37.636896498534625,230000.0,4336.0
240000.0,0.417150601,4.679288006118602E-10,240000.0,73.61791666666667,44.557054253675446,46.10814629454673,37.60888415907927,240000.0,4336.0
250000.0,0.429454042,4.81729893974132E-10,250000.0,73.6236,44.56444108126154,46.08566966731259,37.602551121793354,250000.0,4336.0
260000.0,0.44145569,4.951924581908518E-10,260000.0,73.63346153846155,44.58153146517469,46.11121592302613,37.612165777834406,260000.0,4336.0
270000.0,0.453257883,5.084312884882093E-10,270000.0,73.6262962962963,44.55947426942231,46.09666553120625,37.575938215002694,270000.0,4336.0
280000.0,0.464998133,5.216006356933051E-10,280000.0,73.60535714285714,44.5311579292115,46.05828814165493,37.58181802825942,280000.0,4336.0
290000.0,0.476807236,5.348472171194024E-10,290000.0,73.61689655172414,44.5440200784863,46.075342707121976,37.577201413081625,290000.0,4336.0
300000.0,0.488578319,5.480511505115364E-10,300000.0,73.641,44.590026336754214,46.115214784125605,37.61281873264328,300000.0,4336.0
310000.0,0.500848972,5.618154647118516E-10,310000.0,73.63612903225807,44.58109435314055,46.08473077988733,37.606498305188275,310000.0,4336.0
320000.0,0.514267675,5.768675767920085E-10,320000.0,73.6265625,44.54639736728156,46.037277406566716,37.5517966021429,320000.0,4336.0
330000.0,0.526008185,5.900372156459425E-10,330000.0,73.62969696969697,44.541009193340905,46.05561685614747,37.54745552278224,330000.0,4336.0
340000.0,0.537699194,6.031513279262518E-10,340000.0,73.60794117647059,44.49516111408815,45.998627894660835,37.49834574316184,340000.0,4336.0
350000.0,0.549384281,6.162587973434065E-10,350000.0,73.60857142857142,44.498326389096924,46.00455953703161,37.505074287570004,350000.0,4336.0
360000.0,0.560983954,6.292704556302893E-10,360000.0,73.60638888888889,44.49106412748961,45.98913154693556,37.50978290178952,360000.0,4336.0
370000.0,0.572646136,6.423522319065201E-10,370000.0,73.61243243243243,44.509886076957024,46.003373613914775,37.549012709723215,370000.0,4336.0
380000.0,0.584580213,6.557389999553562E-10,380000.0,73.58657894736842,44.4625371193756,45.94205942705724,37.51805278884463,380000.0,4336.0
390000.0,0.59636062,6.689533923235205E-10,390000.0,73.59051282051283,44.46252141020132,45.93333333333334,37.50599171171828,390000.0,4336.0
400000.0,0.608092914,6.821138150741657E-10,400000.0,73.60075,44.483020643675566,45.94056364706786,37.531723073100615,400000.0,4336.0
410000.0,0.619931345,6.953932944892182E-10,410000.0,73.60121951219513,44.4840906622178,45.955729985869155,37.54255773425509,410000.0,4336.0
420000.0,0.631636462,7.085232320841816E-10,420000.0,73.61095238095238,44.49759781945161,45.98759265305725,37.53965972938397,420000.0,4336.0
430000.0,0.643288256,7.215933558675978E-10,430000.0,73.63372093023256,44.55281202760409,46.02912404137728,37.60971610013262,430000.0,4336.0
440000.0,0.656460306,7.363687907904387E-10,440000.0,73.6375,44.553237287601085,46.01745200698081,37.59851521101756,440000.0,4336.0
450000.0,0.670551025,7.521747208924758E-10,450000.0,73.63777777777779,44.55442753924776,46.00536168624578,37.61109883983886,450000.0,4336.0
460000.0,0.685031597,7.684179593581293E-10,460000.0,73.63826086956522,44.54916180879807,46.01178921874166,37.60470907856012,460000.0,4336.0
470000.0,0.699543178,7.846959814346499E-10,470000.0,73.6472340425532,44.574773918602446,46.032313162297825,37.630672548190226,470000.0,4336.0
