learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.33074431,1.5235146109573543E-8,10000.0,82.37,63.313432552567704,63.217191737951175,57.48734024596093,10000.0,178056.0,53.0,42.0,42.0,3.0,0.0,0.0,1.0
20000.0,0.439649281,2.069342424136276E-8,20000.0,84.94,68.85947678648205,69.0027786353813,64.19400855920115,20000.0,193736.0,59.0,45.0,45.0,3.0,0.0,0.0,1.0
30000.0,0.516698443,2.4811355086384963E-8,30000.0,86.19,71.45448199083043,71.48657949070888,67.09031694336325,30000.0,206592.0,65.0,48.0,48.0,3.0,0.0,0.0,1.0
40000.0,0.604746988,3.102288499325514E-8,40000.0,86.945,73.03380664183848,73.10327066701004,68.89259546077321,40000.0,272696.0,93.0,65.0,65.0,4.0,0.0,0.0,1.0
50000.0,0.673392871,3.636542404172943E-8,50000.0,87.426,74.06452768613114,74.17751673717503,70.17410693106885,50000.0,300840.0,105.0,71.0,71.0,4.0,0.0,0.0,1.0
60000.0,0.738244137,4.175623181873105E-8,60000.0,87.85333333333334,74.96506298624239,75.06073982821752,71.23233599115815,60000.0,321320.0,115.0,76.0,76.0,5.0,0.0,0.0,1.0
70000.0,0.788979734,4.606249680318767E-8,70000.0,88.18142857142857,75.66245878587783,75.75606611182745,72.06105839046299,70000.0,328088.0,117.0,77.0,77.0,5.0,0.0,0.0,1.0
80000.0,0.840389299,5.058673256776814E-8,80000.0,88.49625,76.30863842390698,76.40921791289635,72.75445556279234,80000.0,340176.0,123.0,80.0,80.0,5.0,0.0,0.0,1.0
90000.0,0.912792066,5.8148969308516644E-8,90000.0,88.81,76.95463265170345,77.05295297119942,73.4771272813463,90000.0,403736.0,157.0,100.0,100.0,5.0,0.0,0.0,1.0
100000.0,0.974067091,6.548027950100188E-8,100000.0,89.089,77.52936313556654,77.6779869067103,74.12738309778999,100000.0,462488.0,172.0,109.0,109.0,5.0,0.0,0.0,1.0
110000.0,1.035953606,7.347366700358897E-8,110000.0,89.40545454545455,78.194315673376,78.32701033995387,74.90903610566882,110000.0,499272.0,190.0,118.0,118.0,5.0,0.0,0.0,1.0
120000.0,1.082153249,7.958480702026645E-8,120000.0,89.65333333333334,78.70805476928992,78.85810615219575,75.5016672914899,120000.0,511312.0,194.0,120.0,120.0,5.0,0.0,0.0,1.0
130000.0,1.127227581,8.560287960632602E-8,130000.0,89.88461538461539,79.18248026414435,79.30925969632602,76.0351363172474,130000.0,516096.0,198.0,122.0,122.0,5.0,0.0,0.0,1.0
140000.0,1.18406593,9.412421211854246E-8,140000.0,90.095,79.61432616070253,79.74703880588297,76.51690911246212,140000.0,579520.0,222.0,137.0,137.0,6.0,0.0,0.0,1.0
150000.0,1.218244578,9.946098492839893E-8,150000.0,90.25333333333333,79.9413324860874,80.0619144380651,76.88902940246601,150000.0,603568.0,229.0,142.0,142.0,6.0,0.0,0.0,1.0
