learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.343334113,1.3237138570756134E-8,10000.0,81.43,61.712606453180406,61.64807930607187,56.61214953271029,10000.0,149032.0,52.0,40.0,40.0,3.0,0.0,0.0,1.0
20000.0,0.461607843,1.9537285909505766E-8,20000.0,84.125,67.22510274285116,67.04038202013912,62.44381357937072,20000.0,205904.0,65.0,48.0,48.0,4.0,0.0,0.0,1.0
30000.0,0.551689033,2.5171091023474516E-8,30000.0,85.61,70.30096862183477,70.34620140129138,65.78425933264643,30000.0,241752.0,85.0,58.0,58.0,4.0,0.0,0.0,1.0
40000.0,0.627148975,3.088059515175927E-8,40000.0,86.6675,72.5219834694767,72.55134077924751,68.34639126305792,40000.0,292472.0,103.0,70.0,70.0,4.0,0.0,0.0,1.0
50000.0,0.687851505,3.5708693341321E-8,50000.0,87.276,73.80239933356994,73.83938484312678,69.85119893848923,50000.0,307448.0,112.0,76.0,76.0,4.0,0.0,0.0,1.0
60000.0,0.75331816,4.135118121055679E-8,60000.0,87.80833333333334,74.90836522402553,74.9931628606591,71.09723813663123,60000.0,333160.0,118.0,79.0,79.0,5.0,0.0,0.0,1.0
70000.0,0.814872146,4.7058364386173584E-8,70000.0,88.13142857142857,75.58187914674903,75.66205765174597,71.85446168439597,70000.0,358400.0,127.0,85.0,85.0,5.0,0.0,0.0,1.0
80000.0,0.878132017,5.3133714858430126E-8,80000.0,88.43625,76.22709416374893,76.23378291586386,72.59531356459402,80000.0,371232.0,133.0,88.0,88.0,6.0,0.0,0.0,1.0
90000.0,0.973549069,6.374566277482858E-8,90000.0,88.72222222222223,76.80684243798105,76.84868391040554,73.23947375359225,90000.0,429904.0,167.0,105.0,105.0,6.0,0.0,0.0,1.0
100000.0,1.035461061,7.107784105917232E-8,100000.0,88.966,77.3173152108234,77.35593498604499,73.86484758047325,100000.0,457784.0,183.0,113.0,113.0,6.0,0.0,0.0,1.0
110000.0,1.094123081,7.866931513317344E-8,110000.0,89.19181818181818,77.78003270770215,77.79043918477144,74.41299903152911,110000.0,500232.0,193.0,118.0,118.0,6.0,0.0,0.0,1.0
120000.0,1.144584453,8.53275777515976E-8,120000.0,89.42416666666666,78.25823885330907,78.28816806952715,74.97091016665024,120000.0,510040.0,197.0,120.0,120.0,6.0,0.0,0.0,1.0
130000.0,1.198744886,9.269675940346593E-8,130000.0,89.61692307692307,78.66238679272244,78.67917673632499,75.45327247267633,130000.0,525944.0,205.0,124.0,124.0,6.0,0.0,0.0,1.0
140000.0,1.248197962,9.953925961488857E-8,140000.0,89.79285714285714,79.02710532797957,79.05582670125607,75.87982108194784,140000.0,534840.0,209.0,126.0,126.0,6.0,0.0,0.0,1.0
150000.0,1.298094695,1.0671587275319007E-7,150000.0,89.95133333333334,79.36068605382994,79.37663332740435,76.27083956486833,150000.0,555968.0,221.0,132.0,132.0,6.0,0.0,0.0,1.0
160000.0,1.336765312,1.1266351996041005E-7,160000.0,90.118125,79.70048728912218,79.69955703922452,76.64549483013295,160000.0,594520.0,238.0,142.0,142.0,6.0,0.0,0.0,1.0
