learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.051136309,5.736094274040725E-11,10000.0,73.13,44.050859372136955,45.15207185139823,37.08733317724185,10000.0,4336.0
20000.0,0.079779697,8.949098440921968E-11,20000.0,73.68,45.04295836594842,46.247319513938535,38.237709726622086,20000.0,4336.0
30000.0,0.101436926,1.1378446778489482E-10,30000.0,73.67,44.82402405161237,45.96018334815626,37.84230406043437,30000.0,4336.0
40000.0,0.122497894,1.3740910951462056E-10,40000.0,73.575,44.53900156980336,45.76706003078502,37.57013761738822,40000.0,4336.0
50000.0,0.143450799,1.6091253413508334E-10,50000.0,73.408,44.0924252857117,45.42320006567604,36.96188128200264,50000.0,4336.0
60000.0,0.163645337,1.8356527854584984E-10,60000.0,73.55000000000001,44.3297255990426,45.47703301611297,37.083729781160805,60000.0,4336.0
70000.0,0.178849947,2.0062068947901327E-10,70000.0,73.52857142857144,44.30978459816394,45.41651938258514,37.22687082895762,70000.0,4336.0
80000.0,0.191827761,2.1517824477205672E-10,80000.0,73.57375,44.39639779344624,45.524118738404454,37.3340052169789,80000.0,4336.0
90000.0,0.205114903,2.3008278141833012E-10,90000.0,73.62777777777778,44.50469407440704,45.60185185185186,37.443993463707784,90000.0,4336.0
100000.0,0.218308714,2.4488262622720665E-10,100000.0,73.667,44.5417329080879,45.771123787557414,37.41116630618213,100000.0,4336.0
110000.0,0.232027975,2.602718821209338E-10,110000.0,73.68636363636364,44.60342868265297,45.838479098836125,37.524282322469254,110000.0,4336.0
120000.0,0.245343803,2.7520859660787716E-10,120000.0,73.71416666666667,44.634796157388415,45.86472617433539,37.567048670902366,120000.0,4336.0
130000.0,0.258088545,2.895047089084983E-10,130000.0,73.64153846153846,44.498991374218924,45.73184251369927,37.453682577347806,130000.0,4336.0
140000.0,0.271565292,3.0462193047006926E-10,140000.0,73.65642857142856,44.55780112917046,45.875464111181216,37.568134881673814,140000.0,4336.0
150000.0,0.283730562,3.1826803378760816E-10,150000.0,73.66466666666666,44.58414238159882,45.8840774278395,37.642267439107165,150000.0,4336.0
160000.0,0.295949645,3.3197450056258175E-10,160000.0,73.67812500000001,44.64015919447496,45.953749807504764,37.765069232019634,160000.0,4336.0
170000.0,0.307989373,3.4547978011684286E-10,170000.0,73.64823529411765,44.5981660167432,45.94901123297257,37.746835091229975,170000.0,4336.0
180000.0,0.320273501,3.592592095790638E-10,180000.0,73.66333333333334,44.61506229823008,45.98714793546624,37.73674118048807,180000.0,4336.0
190000.0,0.332629367,3.7311910944266454E-10,190000.0,73.68736842105264,44.65375570110247,46.020708941123125,37.75647410358567,190000.0,4336.0
200000.0,0.344892674,3.868751834415727E-10,200000.0,73.70400000000001,44.68244419396848,46.04842018875668,37.757263743416786,200000.0,4336.0
210000.0,0.357345823,4.008442082049118E-10,210000.0,73.72999999999999,44.73181121014486,46.0986047602298,37.81267261106288,210000.0,4336.0
