learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.070767837,7.938214402645826E-11,10000.0,72.1,41.40340237468697,43.5793731041456,34.36838390966831,10000.0,4336.0
20000.0,0.099484986,1.1159492534895738E-10,20000.0,72.675,42.46460694240898,44.1834337657032,35.27948839412601,20000.0,4336.0
30000.0,0.121287313,1.360511689674523E-10,30000.0,73.14,43.37178450227466,44.94773519163764,36.133787746690984,30000.0,4336.0
40000.0,0.141926894,1.5920312981638644E-10,40000.0,73.2825,43.58271459262359,45.02572016460904,36.17796357121528,40000.0,4336.0
50000.0,0.162543659,1.8232949735803737E-10,50000.0,73.378,43.856797164395985,45.2515115370378,36.656514704482724,50000.0,4336.0
60000.0,0.183252403,2.0555904016312625E-10,60000.0,73.335,43.75424361206724,45.178865131578945,36.519461968813225,60000.0,4336.0
70000.0,0.199004316,2.2322837526599566E-10,70000.0,73.41571428571429,43.92557525365499,45.33838561861121,36.71053974084277,70000.0,4336.0
80000.0,0.211663567,2.374285900634196E-10,80000.0,73.45,43.97455801327032,45.37879956796792,36.7819513066254,80000.0,4336.0
90000.0,0.224281687,2.515826671363579E-10,90000.0,73.44222222222221,44.0042192515459,45.474039602153475,36.92738019843783,90000.0,4336.0
100000.0,0.238541523,2.6757830022523797E-10,100000.0,73.33,43.77813294163911,45.28781848767077,36.716970387243734,100000.0,4336.0
110000.0,0.253580849,2.8444830774847E-10,110000.0,73.33363636363637,43.78934310026059,45.377181058080865,36.75233947130105,110000.0,4336.0
120000.0,0.267669121,3.0025149298624856E-10,120000.0,73.35249999999999,43.81384691287775,45.42242703533025,36.749347258485635,120000.0,4336.0
130000.0,0.281610857,3.158903049387865E-10,130000.0,73.42384615384616,43.95405687217321,45.51748064277041,36.872590399970754,130000.0,4336.0
140000.0,0.295075877,3.309943720160259E-10,140000.0,73.43357142857143,43.97348152640818,45.5111488763222,36.87970945624874,140000.0,4336.0
150000.0,0.307134484,3.445208286411232E-10,150000.0,73.51266666666668,44.139883452067124,45.66255008958001,37.05780777212744,150000.0,4336.0
160000.0,0.319685784,3.585999519626299E-10,160000.0,73.52374999999999,44.18035707964723,45.66815016224397,37.15023293077356,160000.0,4336.0
170000.0,0.331652038,3.720228137986527E-10,170000.0,73.53294117647059,44.205891348000684,45.693525805049966,37.1951815301294,170000.0,4336.0
180000.0,0.343591206,3.8541529255608715E-10,180000.0,73.52111111111111,44.195354436190094,45.69361362730019,37.229853419551965,180000.0,4336.0
190000.0,0.355711317,3.990107398356E-10,190000.0,73.53263157894737,44.20512647447741,45.768853325281206,37.214557712716164,190000.0,4336.0
200000.0,0.367668559,4.1242349267419835E-10,200000.0,73.54,44.23381786474071,45.72697344806016,37.26141078838175,200000.0,4336.0
210000.0,0.379613477,4.258224213578634E-10,210000.0,73.5552380952381,44.2528863235484,45.70660409639732,37.259642542422675,210000.0,4336.0
220000.0,0.391534452,4.391944925487041E-10,220000.0,73.5759090909091,44.30851364784857,45.746656587432675,37.338449764478874,220000.0,4336.0
230000.0,0.403438039,4.525470591626233E-10,230000.0,73.55826086956522,44.27819920846093,45.679144671615,37.32764484016571,230000.0,4336.0
240000.0,0.415235606,4.657807003541124E-10,240000.0,73.55666666666667,44.28187560039118,45.72015053027712,37.36837430548018,240000.0,4336.0
250000.0,0.427189968,4.79190222620964E-10,250000.0,73.55199999999999,44.269049910339255,45.69065356846574,37.35195467207366,250000.0,4336.0
260000.0,0.438803642,4.922175861977868E-10,260000.0,73.5673076923077,44.29530877396065,45.70155409302436,37.35358194397601,260000.0,4336.0
270000.0,0.450545506,5.053887438691324E-10,270000.0,73.59740740740742,44.34913431821912,45.74520712671147,37.39340447020595,270000.0,4336.0
280000.0,0.462160178,5.184172269288035E-10,280000.0,73.61892857142858,44.39684951662626,45.789666813444896,37.458089206488985,280000.0,4336.0
290000.0,0.473971661,5.316664780634971E-10,290000.0,73.6151724137931,44.38581645012568,45.80520869485151,37.43325565231612,290000.0,4336.0
300000.0,0.485544823,5.446483982644146E-10,300000.0,73.60866666666666,44.373412507095935,45.80575386911077,37.41383671662557,300000.0,4336.0
310000.0,0.497545181,5.581095154542061E-10,310000.0,73.60096774193549,44.34594366700108,45.763442000410905,37.35589950856566,310000.0,4336.0
320000.0,0.509810917,5.718683141262993E-10,320000.0,73.593125,44.33719504355737,45.75346335075174,37.366490012229924,320000.0,4336.0
330000.0,0.52216742,5.857289285295538E-10,330000.0,73.59454545454545,44.328631688184956,45.763492527837776,37.34099390941058,330000.0,4336.0
340000.0,0.533838778,5.988209977663224E-10,340000.0,73.58823529411764,44.30573941139228,45.74706532705818,37.29400592145689,340000.0,4336.0
350000.0,0.545419355,6.118112355677617E-10,350000.0,73.59028571428571,44.298843112389314,45.74418754805803,37.269087207329505,350000.0,4336.0
360000.0,0.556984011,6.24783614364763E-10,360000.0,73.5761111111111,44.28401474032147,45.72447436738653,37.28217942547453,360000.0,4336.0
370000.0,0.568551786,6.37759491826097E-10,370000.0,73.57432432432432,44.271042986574386,45.73090521571653,37.25574500580757,370000.0,4336.0
380000.0,0.580715499,6.514038486157853E-10,380000.0,73.57947368421053,44.29114807714007,45.73286416189658,37.28652632893998,380000.0,4336.0
390000.0,0.592418329,6.645312208226985E-10,390000.0,73.57897435897436,44.281828959591174,45.724805242005566,37.26323480166824,390000.0,4336.0
400000.0,0.604070929,6.776022487175132E-10,400000.0,73.59575000000001,44.3154852415962,45.74729293800983,37.299193806917366,400000.0,4336.0
410000.0,0.615788547,6.907462090129653E-10,410000.0,73.60707317073171,44.33951017239492,45.75916912697179,37.32457588341935,410000.0,4336.0
420000.0,0.627362113,7.037285823913083E-10,420000.0,73.58809523809524,44.302171911174185,45.7252453690566,37.28622875007775,420000.0,4336.0
430000.0,0.638935631,7.167109019267889E-10,430000.0,73.58534883720931,44.297389059170534,45.72184974744459,37.28611419390106,430000.0,4336.0
440000.0,0.651311737,7.305935055307215E-10,440000.0,73.58545454545454,44.29148418031799,45.7100149476831,37.27725069887424,440000.0,4336.0
450000.0,0.665409019,7.464067975224719E-10,450000.0,73.58444444444444,44.29679952318647,45.704354339951855,37.28831442891058,450000.0,4336.0
460000.0,0.679707544,7.624458290802106E-10,460000.0,73.5995652173913,44.33135529357763,45.75212739820874,37.33093202190079,460000.0,4336.0
470000.0,0.693784616,7.782364509834182E-10,470000.0,73.59531914893617,44.332412041217324,45.759378318961176,37.34658743821846,470000.0,4336.0
480000.0,0.708214106,7.94422389426165E-10,480000.0,73.60208333333334,44.34205324397289,45.77140191475612,37.35353155807813,480000.0,4336.0
490000.0,0.722373946,8.103058543718522E-10,490000.0,73.59632653061225,44.336849569002084,45.77278538047237,37.3648079474046,490000.0,4336.0
500000.0,0.736603182,8.262671626359222E-10,500000.0,73.6034,44.35626235352591,45.79575509667668,37.39689315783231,500000.0,4336.0
